rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,comp,rushing_attempts,pct,rushing_touchdowns,int,rate,games_played,year,category
425,Nolan,Bynum,Nolan Bynum,/co/delta/delta-panthers/athletes/nolan-bynum/football/stats/?careerid=16mqtcrfki1bb,16mqtcrfki1bb,"QB, LB",Delta,CO,2556,2556,196.6,151,259,0.583,34,7,120,13,2019,rushing
426,Weston,Wilber,Weston Wilber,/tx/midland/greenwood-rangers/athletes/weston-wilber/football/stats/?careerid=imtjkh3q19tff,imtjkh3q19tff,QB,Greenwood,TX,2555,2555,170.3,117,222,0.527,36,6,122,15,2019,rushing
427,"Ruben ""deuce""",Lee ii,"Ruben ""deuce"" Lee ii",/ms/moss-point/moss-point-tigers/athletes/ruben-deuce-lee-ii/football/stats/?careerid=uch73bc668hqa,uch73bc668hqa,"QB, FS",Moss Point,MS,2553,2553,232.1,165,285,0.579,25,9,104,11,2019,rushing
428,Nicco,Marchiol,Nicco Marchiol,/co/aurora/regis-jesuit-raiders/athletes/nicco-marchiol/football/stats/?careerid=gpnn24a507uvf,gpnn24a507uvf,QB,Regis Jesuit,CO,2552,2552,212.7,189,298,0.634,27,8,110,12,2019,rushing
429,Jonathan,Salabaj,Jonathan Salabaj,/ca/rialto/carter-lions/athletes/jonathan-salabaj/football/stats/?careerid=90bmirqmj19m6,90bmirqmj19m6,QB,Carter,CA,2548,2548,212.3,159,257,0.619,20,15,97,12,2019,rushing
430,Henry,Belin,Henry Belin,/nj/oradell/bergen-catholic-crusaders/athletes/henry-belin/football/stats/?careerid=4v8a3nriilo22,4v8a3nriilo22,"QB, CB",Cardinal Hayes,NY,2547,2547,195.9,163,268,0.608,22,8,107,13,2019,rushing
431,Steven,Navalinsky,Steven Navalinsky,/oh/elyria/elyria-catholic-panthers/athletes/steven-navalinsky/football/stats/?careerid=28hv9gb2m3799,28hv9gb2m3799,"QB, WR",Elyria Catholic,OH,2547,2547,231.5,146,243,0.601,27,16,105,11,2019,rushing
432,Hank,Gibbs,Hank Gibbs,/ar/fayetteville/fayetteville-bulldogs/athletes/hank-gibbs/football/stats/?careerid=lqt4chn253299,lqt4chn253299,QB,Fayetteville,AR,2543,2543,231.2,174,293,0.594,29,11,105,11,2019,rushing
433,Angelo,Donato,Angelo Donato,/nc/raleigh/wake-christian-academy-bulldogs/athletes/angelo-donato/football/stats/?careerid=mmi4n0oqg48p9,mmi4n0oqg48p9,"QB, FS",Wake Christian Academy,NC,2543,2543,231.2,158,338,0.467,29,15,82,11,2019,rushing
434,Will,Howard,Will Howard,/pa/downingtown/downingtown-west-whippets/athletes/will-howard/football/stats/?careerid=2g814qa93r6vf,2g814qa93r6vf,QB,Downingtown West,PA,2543,2543,181.6,151,238,0.634,27,8,123,14,2019,rushing
435,Josh,Magana,Josh Magana,/ca/dinuba/dinuba-emperors/athletes/josh-magana/football/stats/?careerid=c1pq506i9ghcc,c1pq506i9ghcc,QB,Dinuba,CA,2539,2539,211.6,200,332,0.602,27,11,97,12,2019,rushing
436,Ty,Bates,Ty Bates,/tx/archer-city/archer-city-wildcats/athletes/ty-bates/football/stats/?careerid=3tgqf020j9155,3tgqf020j9155,"QB, WR",Archer City,TX,2537,2537,230.6,168,304,0.553,25,8,99,11,2019,rushing
437,Clayton,Marengi,Clayton Marengi,/ma/lynnfield/lynnfield-pioneers/athletes/clayton-marengi/football/stats/?careerid=n46lh9l9ib4o8,n46lh9l9ib4o8,"QB, ATH",Lynnfield,MA,2537,2537,230.6,154,237,0.65,31,8,126,11,2019,rushing
438,Gunnar,Gearen,Gunnar Gearen,/la/dequincy/dequincy-tigers/athletes/gunnar-gearen/football/stats/?careerid=63dh8hkioakcc,63dh8hkioakcc,"QB, WR",DeQuincy,LA,2537,2537,230.6,152,246,0.618,24,13,107,11,2019,rushing
439,Deandrea,Smith,Deandrea Smith,/ms/greenwood/greenwood-bulldogs/athletes/deandrea-smith/football/stats/?careerid=bq8m0i587g8p9,bq8m0i587g8p9,"QB, WR",Greenwood,MS,2537,2537,181.2,120,207,0.58,27,5,131,14,2019,rushing
440,Kevan,Covarrubiaz,Kevan Covarrubiaz,/tx/eldorado/eldorado-eagles/athletes/kevan-covarrubiaz/football/stats/?careerid=p334aq5kadtff,p334aq5kadtff,QB,Eldorado,TX,2533,2533,211.1,144,258,0.558,22,14,95,12,2019,rushing
441,Blake,White,Blake White,/in/indianapolis/indianapolis-lutheran-saints/athletes/blake-white/football/stats/?careerid=1qsmd03loadh1,1qsmd03loadh1,QB,Indianapolis Lutheran,IN,2532,2532,180.9,177,301,0.588,27,9,104,14,2019,rushing
442,Isaac,Ward,Isaac Ward,/ga/athens/clarke-central-gladiators/athletes/isaac-ward/football/stats/?careerid=3j58a46fbrck4,3j58a46fbrck4,QB,Clarke Central,GA,2531,2531,194.7,165,273,0.604,33,8,118,13,2019,rushing
443,Wyatt,Evertsen,Wyatt Evertsen,/ut/farmington/farmington-phoenix/athletes/wyatt-evertsen/football/stats/?careerid=uo3r6o8dk1c22,uo3r6o8dk1c22,,Farmington,UT,2529,2529,229.9,183,365,0.501,25,8,86,11,2019,rushing
444,Ethan,Cash,Ethan Cash,/tn/thompsons-station/independence-eagles/athletes/ethan-cash/football/stats/?careerid=adcqa9kd32p33,adcqa9kd32p33,QB,Independence,TN,2527,2527,210.6,215,395,0.544,20,7,84,12,2019,rushing
445,Reed,Braundmeier,Reed Braundmeier,/il/breese/mater-dei-knights/athletes/reed-braundmeier/football/stats/?careerid=jf4u2qhj19brb,jf4u2qhj19brb,"QB, FS",Mater Dei,IL,2527,2527,210.6,166,277,0.599,24,5,111,12,2019,rushing
446,Jace,Wilson,Jace Wilson,/tx/pearland/shadow-creek-sharks/athletes/jace-wilson/football/stats/?careerid=sk9e32trodki2,sk9e32trodki2,QB,Del Valle,TX,2526,2526,252.6,165,252,0.655,27,6,124,10,2019,rushing
447,Stone,Earle,Stone Earle,/tx/north-richland-hills/birdville-hawks/athletes/stone-earle/football/stats/?careerid=ndg1mmf0jdkqa,ndg1mmf0jdkqa,QB,Birdville,TX,2526,2526,210.5,149,259,0.575,36,7,119,12,2019,rushing
448,Shawqi,Itraish,Shawqi Itraish,/fl/bradenton/braden-river-pirates/athletes/shawqi-itraish/football/stats/?careerid=snljmuu863844,snljmuu863844,QB,Braden River,FL,2525,2525,229.5,169,282,0.599,18,4,105,11,2019,rushing
449,Sam,Tumilty,Sam Tumilty,/il/villa-park/willowbrook-warriors/athletes/sam-tumilty/football/stats/?careerid=3ji8ocpkmu5i2,3ji8ocpkmu5i2,"QB, FS",Willowbrook,IL,2525,2525,194.2,150,217,0.691,23,7,130,13,2019,rushing
450,Matthew,Geeting,Matthew Geeting,/ca/chino-hills/chino-hills-huskies/athletes/matthew-geeting/football/stats/?careerid=njf2ie22t23o8,njf2ie22t23o8,QB,Chino Hills,CA,2524,2524,210.3,205,354,0.579,27,10,94,12,2019,rushing
451,Jarrett,Synek,Jarrett Synek,/ne/hastings/hastings-tigers/athletes/jarrett-synek/football/stats/?careerid=utfho0c0ngubb,utfho0c0ngubb,,Hastings,NE,2524,2524,229.5,163,288,0.566,29,4,114,11,2019,rushing
452,Behren,Morton,Behren Morton,/tx/eastland/eastland-mavericks/athletes/behren-morton/football/stats/?careerid=kmf6koih3pl00,kmf6koih3pl00,"QB, FS",Eastland,TX,2521,2521,252.1,150,249,0.602,29,3,128,10,2019,rushing
453,Hunter,Flowers,Hunter Flowers,/il/carrollton/carrollton-hawks/athletes/hunter-flowers/football/stats/?careerid=82j2vplbq5bqa,82j2vplbq5bqa,"QB, LS",Carrollton,IL,2520,2520,210.0,162,274,0.591,34,10,114,12,2019,rushing
454,Carter,Putt,Carter Putt,/ms/columbus/heritage-academy-patriots/athletes/carter-putt/football/stats/?careerid=mjop0g3h2pci2,mjop0g3h2pci2,QB,Heritage Academy,MS,2520,2520,180.0,140,232,0.603,31,10,119,14,2019,rushing
455,Gabe,Helmer,Gabe Helmer,/ca/vacaville/vacaville-christian-falcons/athletes/gabe-helmer/football/stats/?careerid=sj2nbcvulh2qa,sj2nbcvulh2qa,"QB, WR",Vacaville Christian,CA,2520,2520,210.0,135,282,0.479,29,11,97,12,2019,rushing
456,Cutter,Stewart,Cutter Stewart,/tx/orange-grove/orange-grove-bulldogs/athletes/cutter-stewart/football/stats/?careerid=c7p3hn8dg0i77,c7p3hn8dg0i77,"QB, SS",Orange Grove,TX,2519,2519,229.0,209,366,0.571,22,13,84,11,2019,rushing
457,Jacob,Calderon,Jacob Calderon,/ca/thermal/coachella-valley-mighty-arabs/athletes/jacob-calderon/football/stats/?careerid=48g8r0hghb9td,48g8r0hghb9td,"QB, RB",Coachella Valley,CA,2519,2519,229.0,188,301,0.625,23,18,90,11,2019,rushing
458,Donovan,Smith,Donovan Smith,/ca/rancho-cucamonga/los-osos-grizzlies/athletes/donovan-smith/football/stats/?careerid=a43ma4l6ducj3,a43ma4l6ducj3,QB,Los Osos,CA,2517,2517,228.8,198,311,0.637,19,11,94,11,2019,rushing
459,A,S,A S,/tx/colleyville/colleyville-heritage-panthers/athletes/a-s/football/stats/?careerid=lcpmg5gsr0677,lcpmg5gsr0677,,Colleyville Heritage,TX,2516,2516,179.7,176,347,0.507,18,3,88,14,2019,rushing
460,Dalton,Payne,Dalton Payne,/wa/washougal/washougal-panthers/athletes/dalton-payne/football/stats/?careerid=iih2nlh082599,iih2nlh082599,"QB, FS",Washougal,WA,2514,2514,228.5,184,303,0.607,28,13,100,11,2019,rushing
461,Colton,Tenney,Colton Tenney,/nv/las-vegas/centennial-bulldogs/athletes/colton-tenney/football/stats/?careerid=eg49u2a38fno8,eg49u2a38fno8,QB,Centennial,NV,2513,2513,179.5,155,266,0.583,27,6,114,14,2019,rushing
462,Houston,Swan,Houston Swan,/in/charlottesville/eastern-hancock-royals/athletes/houston-swan/football/stats/?careerid=73msmn9ikgnff,73msmn9ikgnff,"QB, LB",Eastern Hancock,IN,2511,2511,228.3,201,311,0.646,33,12,109,11,2019,rushing
463,Charles,Wright,Charles Wright,/tx/austin/austin-maroons/athletes/charles-wright/football/stats/?careerid=eclac1ofvhmj3,eclac1ofvhmj3,QB,Austin,TX,2510,2510,251.0,206,371,0.555,27,13,86,10,2019,rushing
464,Luke,Alleman,Luke Alleman,/la/thibodaux/thibodaux-tigers/athletes/luke-alleman/football/stats/?careerid=729ejt479nd33,729ejt479nd33,"QB, FS",Thibodaux,LA,2510,2510,251.0,177,297,0.596,25,14,95,10,2019,rushing
465,Arch,Manning,Arch Manning,/la/new-orleans/newman-greenies/athletes/arch-manning/football/stats/?careerid=tioj410u1sgrb,tioj410u1sgrb,QB,Newman,LA,2509,2509,228.1,204,316,0.646,34,6,117,11,2019,rushing
466,Seth,Burbine,Seth Burbine,/ca/san-bernardino/san-gorgonio-spartans/athletes/seth-burbine/football/stats/?careerid=f5h59u2batsdd,f5h59u2batsdd,QB,San Gorgonio,CA,2508,2508,209.0,173,271,0.638,21,13,100,12,2019,rushing
467,Aidan,Sanchez,Aidan Sanchez,/de/smyrna/smyrna-eagles/athletes/aidan-sanchez/football/stats/?careerid=smk7k6na0dnff,smk7k6na0dnff,QB,Smyrna,DE,2502,2502,250.2,189,281,0.673,23,11,106,10,2019,rushing
468,Conner,Weigman,Conner Weigman,/tx/cypress/bridgeland-bears/athletes/conner-weigman/football/stats/?careerid=vvtok77ndskh1,vvtok77ndskh1,QB,Bridgeland,TX,2501,2501,227.4,202,317,0.637,27,3,113,11,2019,rushing
469,Dylan,Karanickolas,Dylan Karanickolas,/ca/diamond-bar/diamond-bar-brahmas/athletes/dylan-karanickolas/football/stats/?careerid=gk4imcdnij9j3,gk4imcdnij9j3,QB,Diamond Bar,CA,2501,2501,227.4,194,319,0.608,23,9,98,11,2019,rushing
470,Ryan,Hunt,Ryan Hunt,/md/bel-air/harford-tech-cobras/athletes/ryan-hunt/football/stats/?careerid=v0ir5vt4a7bue,v0ir5vt4a7bue,QB,Harford Tech,MD,2501,2501,227.4,130,232,0.56,19,10,103,11,2019,rushing
471,Daniel,Castillo,Daniel Castillo,/ca/city-of-industry/workman-lobos/athletes/daniel-castillo/football/stats/?careerid=ch4jih5qvibaa,ch4jih5qvibaa,"QB, OLB",Workman,CA,2500,2500,227.3,162,355,0.456,19,20,64,11,2019,rushing
472,Malik,Holmes,Malik Holmes,/va/king-and-queen-court-house/king-and-queen-central-royal-tigers/athletes/malik-holmes/football/stats/?careerid=ugsthni7klecc,ugsthni7klecc,"QB, CB",King & Queen Central,VA,2500,2500,227.3,160,255,0.627,25,13,107,11,2019,rushing
473,Clete,Cooper,Clete Cooper,/ga/gainesville/east-hall-vikings/athletes/clete-cooper/football/stats/?careerid=4q8smuctsd399,4q8smuctsd399,"QB, SS",East Hall,GA,2499,2499,249.9,203,282,0.72,11,11,96,10,2019,rushing
474,James,Jimenez,James Jimenez,/ca/covina/northview-vikings/athletes/james-jimenez/football/stats/?careerid=1akr6st6e0q44,1akr6st6e0q44,QB,Northview,CA,2497,2497,227.0,136,211,0.645,29,3,139,11,2019,rushing
475,Aj,Skaggs,Aj Skaggs,/az/tucson/sabino-sabercats/athletes/aj-skaggs/football/stats/?careerid=v52ikh4137vk4,v52ikh4137vk4,QB,Sabino,AZ,2495,2495,207.9,193,297,0.65,25,12,102,12,2019,rushing
476,Will,Loy,Will Loy,/ms/wesson/wesson-cobras/athletes/will-loy/football/stats/?careerid=mabgfdtc9tbg0,mabgfdtc9tbg0,QB,Wesson,MS,2495,2495,191.9,165,263,0.627,25,5,118,13,2019,rushing
477,Sebastian,Galvan,Sebastian Galvan,/tx/el-paso/montwood-rams/athletes/sebastian-galvan/football/stats/?careerid=u28166fegv355,u28166fegv355,QB,Montwood,TX,2494,2494,226.7,198,311,0.637,36,14,108,11,2019,rushing
478,J.R.,Hart,J.R. Hart,/co/conifer/conifer-lobos/athletes/jr-hart/football/stats/?careerid=fslu7vo988p88,fslu7vo988p88,"QB, DB",Conifer,CO,2489,2489,207.4,145,216,0.671,28,10,126,12,2019,rushing
479,Gabe,Zappia,Gabe Zappia,/va/roanoke/north-cross-raiders/athletes/gabe-zappia/football/stats/?careerid=m3ri9gur883p9,m3ri9gur883p9,QB,North Cross,VA,2489,2489,207.4,138,231,0.597,30,7,124,12,2019,rushing
480,Ethan,Stovall,Ethan Stovall,/ar/mansfield/mansfield-tigers/athletes/ethan-stovall/football/stats/?careerid=1ascv6o19jvrb,1ascv6o19jvrb,QB,Mansfield,AR,2488,2488,226.2,175,264,0.663,32,7,125,11,2019,rushing
481,Rivers,Hunt,Rivers Hunt,/tn/savannah/hardin-county-tigers/athletes/rivers-hunt/football/stats/?careerid=cd9nmch5uqi11,cd9nmch5uqi11,QB,Hardin County,TN,2488,2488,191.4,157,228,0.689,26,5,134,13,2019,rushing
482,Connor,Heaton,Connor Heaton,/il/moweaqua/central-a-and-m-raiders/athletes/connor-heaton/football/stats/?careerid=2kaht1iuko4ff,2kaht1iuko4ff,QB,Central A & M,IL,2488,2488,191.4,140,235,0.596,32,2,132,13,2019,rushing
483,Jacobian,Morgan,Jacobian Morgan,/ms/canton/canton-tigers/athletes/jacobian-morgan/football/stats/?careerid=bubcd0s4glqff,bubcd0s4glqff,"QB, WR",Canton,MS,2487,2487,226.1,183,296,0.618,27,7,109,11,2019,rushing
484,Sebastian,Ochoa,Sebastian Ochoa,/tx/el-paso/pebble-hills-spartans/athletes/sebastian-ochoa/football/stats/?careerid=v6lvfu0sorvtd,v6lvfu0sorvtd,QB,Pebble Hills,TX,2487,2487,226.1,172,285,0.604,31,4,119,11,2019,rushing
485,Sam,Brandt,Sam Brandt,/ok/bethany/bethany-bronchos/athletes/sam-brandt/football/stats/?careerid=lqs4i07i8pfue,lqs4i07i8pfue,"SS, QB",Bethany,OK,2484,2484,207.0,158,233,0.678,25,6,128,12,2019,rushing
486,Nathan,Temple,Nathan Temple,/ca/santee/santana-sultans/athletes/nathan-temple/football/stats/?careerid=ttq04j7sr8vue,ttq04j7sr8vue,QB,Santana,CA,2483,2483,191.0,170,262,0.649,34,6,126,13,2019,rushing
487,Jaylon,Worsham,Jaylon Worsham,/fl/crawfordville/wakulla-war-eagles/athletes/jaylon-worsham/football/stats/?careerid=5foi6uvu5anj3,5foi6uvu5anj3,"QB, CB",Wakulla,FL,2480,2480,177.1,135,217,0.622,22,10,116,14,2019,rushing
488,Dylan,Simonton,Dylan Simonton,/az/phoenix/oconnor-eagles/athletes/dylan-simonton/football/stats/?careerid=nj78tmbpormvf,nj78tmbpormvf,QB,O'Connor,AZ,2478,2478,247.8,175,307,0.57,26,18,87,10,2019,rushing
489,Shane,Stump,Shane Stump,/pa/jefferson-hills/thomas-jefferson-jaguars/athletes/shane-stump/football/stats/?careerid=jngfruihvnsbb,jngfruihvnsbb,"QB, SS",Thomas Jefferson,PA,2478,2478,154.9,123,209,0.589,33,1,138,16,2019,rushing
490,Chris,Mullen,Chris Mullen,/in/chesterton/chesterton-trojans/athletes/chris-mullen/football/stats/?careerid=etqk5eok72iue,etqk5eok72iue,QB,Chesterton,IN,2477,2477,247.7,151,284,0.532,26,8,102,10,2019,rushing
491,Drake,Roberts,Drake Roberts,/fl/santa-rosa-beach/south-walton-seahawks/athletes/drake-roberts/football/stats/?careerid=adl8lephimjcc,adl8lephimjcc,"QB, FS",South Walton,FL,2476,2476,225.1,204,322,0.634,15,5,96,11,2019,rushing
492,Harrison,Kirk,Harrison Kirk,/pa/lancaster/manheim-township-blue-streaks/athletes/harrison-kirk/football/stats/?careerid=jr5dva6u9ll66,jr5dva6u9ll66,QB,Manheim Township,PA,2476,2476,206.3,153,245,0.624,24,5,120,12,2019,rushing
493,Noah,May,Noah May,/ca/stockton/st-marys-rams/athletes/noah-may/football/stats/?careerid=aarkipcehd8g0,aarkipcehd8g0,QB,St. Mary's,CA,2473,2473,224.8,148,243,0.609,22,10,108,11,2019,rushing
494,Dylan,Hair,Dylan Hair,/mo/jefferson-city/blair-oaks-falcons/athletes/dylan-hair/football/stats/?careerid=e7lsc4cj75fi2,e7lsc4cj75fi2,QB,Blair Oaks,MO,2471,2471,190.1,143,209,0.684,33,9,130,13,2019,rushing
495,Tate,Warr,Tate Warr,/al/millry/millry-wildcats/athletes/tate-warr/football/stats/?careerid=89kokq98kc6cc,89kokq98kc6cc,"QB, SS",Millry,AL,2470,2470,205.8,109,193,0.565,36,3,134,12,2019,rushing
496,Cy,Wing,Cy Wing,/tx/dublin/dublin-lions/athletes/cy-wing/football/stats/?careerid=obik6uiok3k99,obik6uiok3k99,"QB, OLB",Dublin,TX,2469,2469,224.5,156,282,0.553,21,9,96,11,2019,rushing
497,Nate,Ratcliff,Nate Ratcliff,/ok/adair/adair-warriors/athletes/nate-ratcliff/football/stats/?careerid=dm6rumr35vnvf,dm6rumr35vnvf,"QB, SS",Adair,OK,2462,2462,189.4,140,230,0.609,34,7,124,13,2019,rushing
498,Adrian,Stringer,Adrian Stringer,/ky/madisonville/hopkins-county-central-storm/athletes/adrian-stringer/football/stats/?careerid=idr4r6vnrdntd,idr4r6vnrdntd,"QB, WR",Hopkins County Central,KY,2459,2459,223.5,191,368,0.519,19,10,79,11,2019,rushing
499,Danny,Walther,Danny Walther,/tx/el-paso/franklin-cougars/athletes/danny-walther/football/stats/?careerid=0qlbovim4lmvf,0qlbovim4lmvf,QB,Franklin,TX,2459,2459,223.5,147,249,0.59,25,10,109,11,2019,rushing
500,Chase,Harrison,Chase Harrison,/oh/centerville/centerville-elks/athletes/chase-harrison/football/stats/?careerid=j5h1mo7u8tgdd,j5h1mo7u8tgdd,QB,Centerville,OH,2458,2458,245.8,215,329,0.653,24,7,103,10,2019,rushing
