rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,comp,rushing_attempts,pct,rushing_touchdowns,int,rate,games_played,year,category
426,Chandler,Herman,Chandler Herman,/tx/georgetown/georgetown-eagles/athletes/chandler-herman/football/stats/?careerid=eo1cisthq67h1,eo1cisthq67h1,QB,Georgetown,TX,2629,2629,262.9,200,303,0.66,28,6,116,10,2016,rushing
427,Gunner,Bundrick,Gunner Bundrick,/az/prescott-valley/bradshaw-mountain-bears/athletes/gunner-bundrick/football/stats/?careerid=ohcub4171kkg0,ohcub4171kkg0,"QB, DB",Bradshaw Mountain,AZ,2629,2629,239.0,166,275,0.604,27,8,113,11,2016,rushing
428,Matthew,Valecce,Matthew Valecce,/ny/bronx/fordham-prep-rams/athletes/matthew-valecce/football/stats/?careerid=u60lbj1cllocc,u60lbj1cllocc,QB,Fordham Prep,NY,2628,2628,262.8,173,285,0.607,27,7,112,10,2016,rushing
429,Eli,Rusche,Eli Rusche,/tx/trophy-club/byron-nelson-bobcat/athletes/eli-rusche/football/stats/?careerid=kga9o560vftff,kga9o560vftff,"QB, FS",Byron Nelson,TX,2627,2627,238.8,177,316,0.56,26,16,90,11,2016,rushing
430,Josh,Giles,Josh Giles,/sd/madison/madison-bulldogs/athletes/josh-giles/football/stats/?careerid=9hif1jg7ftjg0,9hif1jg7ftjg0,"QB, DB",Madison,SD,2627,2627,218.9,160,245,0.653,39,6,131,12,2016,rushing
431,Tucker,Horn,Tucker Horn,/tx/graham/graham-steers/athletes/tucker-horn/football/stats/?careerid=f6l63guocr1l5,f6l63guocr1l5,QB,Graham,TX,2625,2625,218.8,223,339,0.658,20,8,99,12,2016,rushing
432,Derion,Kendrick,Derion Kendrick,/sc/rock-hill/south-pointe-stallions/athletes/derion-kendrick/football/stats/?careerid=vs7dd2emlo1l5,vs7dd2emlo1l5,"FS, QB",South Pointe,SC,2625,2625,218.8,182,288,0.632,29,6,118,12,2016,rushing
433,Anthony,Pearson,Anthony Pearson,/va/manassas/osbourn-eagles/athletes/anthony-pearson/football/stats/?careerid=bajpcu113phrb,bajpcu113phrb,"QB, DB",Osbourn,VA,2624,2624,291.6,198,321,0.617,22,15,91,9,2016,rushing
434,Mark,Waid,Mark Waid,/oh/girard/girard-indians/athletes/mark-waid/football/stats/?careerid=p6ne88rv12hee,p6ne88rv12hee,"QB, OLB",Girard,OH,2624,2624,262.4,139,251,0.554,22,6,111,10,2016,rushing
435,Cody,Carter,Cody Carter,/tn/reagan/scotts-hill-lions/athletes/cody-carter/football/stats/?careerid=dr0tg8hsgl366,dr0tg8hsgl366,"QB, WR",Scotts Hill,TN,2622,2622,201.7,221,374,0.591,15,13,79,13,2016,rushing
436,Lance,Dinatale,Lance Dinatale,/ct/milford/foran-lions/athletes/lance-dinatale/football/stats/?careerid=ur6oerned5jg0,ur6oerned5jg0,QB,Foran,CT,2622,2622,262.2,211,304,0.694,20,8,107,10,2016,rushing
437,Bobby,Maimaron,Bobby Maimaron,/ma/duxbury/duxbury-dragons/athletes/bobby-maimaron/football/stats/?careerid=nhfqkmn78moo8,nhfqkmn78moo8,QB,Duxbury,MA,2621,2621,218.4,160,267,0.599,40,3,128,12,2016,rushing
438,Jarren,Williams,Jarren Williams,/ga/lawrenceville/central-gwinnett-black-knights/athletes/jarren-williams/football/stats/?careerid=6erhmgh61cug0,6erhmgh61cug0,QB,Central Gwinnett,GA,2618,2618,261.8,188,314,0.599,26,4,109,10,2016,rushing
439,Jaden,Hill,Jaden Hill,/ar/ashdown/ashdown-panthers/athletes/jaden-hill/football/stats/?careerid=umd5bg6cusul5,umd5bg6cusul5,QB,Ashdown,AR,2617,2617,237.9,174,309,0.563,26,10,99,11,2016,rushing
440,Brady,Mcbride,Brady Mcbride,/tx/coppell/coppell-cowboys/athletes/brady-mcbride/football/stats/?careerid=pafgqoadokh22,pafgqoadokh22,QB,Coppell,TX,2616,2616,201.2,200,328,0.61,33,8,110,13,2016,rushing
441,Griffin,Collier,Griffin Collier,/ga/tifton/tift-county-blue-devils/athletes/griffin-collier/football/stats/?careerid=p7uakb4ujv9j3,p7uakb4ujv9j3,QB,Tift County,GA,2615,2615,237.7,180,293,0.614,21,6,106,11,2016,rushing
442,Dustin,Crum,Dustin Crum,/oh/grafton/midview-middies/athletes/dustin-crum/football/stats/?careerid=d4c23sa30n9sc,d4c23sa30n9sc,"QB, FS",Midview,OH,2615,2615,237.7,173,279,0.62,32,7,121,11,2016,rushing
443,Junior,Cardenas,Junior Cardenas,/ca/mendota/mendota-aztecs/athletes/junior-cardenas/football/stats/?careerid=61m262gnfi622,61m262gnfi622,QB,Mendota,CA,2611,2611,186.5,138,224,0.616,43,4,134,14,2016,rushing
444,Eli,Poche,Eli Poche,/la/new-orleans/willow-lions/athletes/eli-poche/football/stats/?careerid=a5tg792gc7h55,a5tg792gc7h55,"QB, FS",Willow,LA,2609,2609,217.4,211,366,0.577,34,10,99,12,2016,rushing
445,Mason,Gee-montgomery,Mason Gee-montgomery,/mi/stockbridge/stockbridge-panthers/athletes/mason-gee-montgomery/football/stats/?careerid=oohcoejpcd6i2,oohcoejpcd6i2,"QB, DB",Stockbridge,MI,2609,2609,260.9,211,303,0.696,40,9,123,10,2016,rushing
446,Caleb,Ryden,Caleb Ryden,/az/tucson/mountain-view-mountain-lions/athletes/caleb-ryden/football/stats/?careerid=82s93ec8d2ji2,82s93ec8d2ji2,QB,Mountain View,AZ,2607,2607,237.0,152,237,0.641,26,8,124,11,2016,rushing
447,Caelan,Day,Caelan Day,/tx/arlington/arlington-colts/athletes/caelan-day/football/stats/?careerid=cagau5hf1dt66,cagau5hf1dt66,QB,Arlington,TX,2605,2605,236.8,179,278,0.644,26,9,112,11,2016,rushing
448,Jack,Warner,Jack Warner,/az/lake-havasu-city/lake-havasu-knights/athletes/jack-warner/football/stats/?careerid=7h8quvae64i11,7h8quvae64i11,QB,Lake Havasu,AZ,2605,2605,260.5,174,305,0.57,18,7,95,10,2016,rushing
449,Bailey,Hockman,Bailey Hockman,/ga/powder-springs/mceachern-indians/athletes/bailey-hockman/football/stats/?careerid=jpisgmimg0r44,jpisgmimg0r44,QB,McEachern,GA,2604,2604,200.3,169,306,0.552,25,8,100,13,2016,rushing
450,Adam,Mullett,Adam Mullett,/in/fishers/hamilton-southeastern-royals/athletes/adam-mullett/football/stats/?careerid=7jo3g27fhic44,7jo3g27fhic44,QB,Hamilton Southeastern,IN,2603,2603,260.3,181,334,0.542,18,16,78,10,2016,rushing
451,Jack,Sears,Jack Sears,/ca/san-clemente/san-clemente-tritons/athletes/jack-sears/football/stats/?careerid=js6fn2i97btff,js6fn2i97btff,QB,San Clemente,CA,2602,2602,162.6,223,338,0.66,37,6,118,16,2016,rushing
452,Dj,Thorpe,Dj Thorpe,/tn/nashville/cane-ridge-ravens/athletes/dj-thorpe/football/stats/?careerid=tchvpldrmejg0,tchvpldrmejg0,QB,Cane Ridge,TN,2600,2600,200.0,189,300,0.63,23,7,107,13,2016,rushing
453,Gunner,Cruz,Gunner Cruz,/az/queen-creek/casteel-colts/athletes/gunner-cruz/football/stats/?careerid=oj47s580s42rb,oj47s580s42rb,QB,Casteel,AZ,2600,2600,236.4,175,239,0.732,30,5,139,11,2016,rushing
454,Lakendrick,Ross,Lakendrick Ross,/la/mansfield/mansfield-wolverines/athletes/lakendrick-ross/football/stats/?careerid=t5uqc4kiaehk4,t5uqc4kiaehk4,"QB, WR",Mansfield,LA,2600,2600,236.4,163,295,0.553,25,11,98,11,2016,rushing
455,Tyree,Bracy,Tyree Bracy,/ca/milpitas/milpitas-trojans/athletes/tyree-bracy/football/stats/?careerid=2a987f6h9m1td,2a987f6h9m1td,QB,Milpitas,CA,2600,2600,185.7,156,292,0.534,24,11,95,14,2016,rushing
456,Wade,Prough,Wade Prough,/il/carrollton/carrollton-hawks/athletes/wade-prough/football/stats/?careerid=hsfrfm542cp77,hsfrfm542cp77,"QB, OLB",Carrollton,IL,2598,2598,236.2,159,266,0.598,27,10,111,11,2016,rushing
457,Nathan,Muscat,Nathan Muscat,/mi/detroit/chavez-academy-aztec-eagles/athletes/nathan-muscat/football/stats/?careerid=07ss65ess0e00,07ss65ess0e00,QB,Chavez Academy,MI,2596,2596,324.5,179,339,0.528,26,13,88,8,2016,rushing
458,Jack,Diamond,Jack Diamond,/ok/shawnee/shawnee-wolves/athletes/jack-diamond/football/stats/?careerid=lrivdgkqi9lvf,lrivdgkqi9lvf,QB,Shawnee,OK,2595,2595,235.9,163,320,0.509,27,11,92,11,2016,rushing
459,Mark,Garcia,Mark Garcia,/tx/seguin/seguin-matadors/athletes/mark-garcia/football/stats/?careerid=ipe2emte15a33,ipe2emte15a33,QB,Seguin,TX,2591,2591,259.1,185,318,0.582,22,8,97,10,2016,rushing
460,Danny,Herrera,Danny Herrera,/az/queen-creek/san-tan-foothills-sabercats/athletes/danny-herrera/football/stats/?careerid=01vvqah7cg2cc,01vvqah7cg2cc,"ATH, ATH",San Tan Foothills,AZ,2591,2591,287.9,117,230,0.509,20,14,95,9,2016,rushing
461,Xavier,Malone,Xavier Malone,/tn/knoxville/fulton-falcons/athletes/xavier-malone/football/stats/?careerid=c19m3dc0159ff,c19m3dc0159ff,QB,Fulton,TN,2590,2590,199.2,157,267,0.588,32,9,117,13,2016,rushing
462,Miguel,Aguero,Miguel Aguero,/ca/montebello/schurr-spartans/athletes/miguel-aguero/football/stats/?careerid=8vimpc4sbpntd,8vimpc4sbpntd,QB,Schurr,CA,2590,2590,235.5,121,190,0.637,27,4,138,11,2016,rushing
463,James,Klingler,James Klingler,/tx/katy/cinco-ranch-cougars/athletes/james-klingler/football/stats/?careerid=htrf3u53085l5,htrf3u53085l5,QB,Cinco Ranch,TX,2584,2584,172.3,177,307,0.577,23,10,97,15,2016,rushing
464,Johnny,Pabst,Johnny Pabst,/il/skokie/niles-west-wolves/athletes/johnny-pabst/football/stats/?careerid=uimn1dqvi40bb,uimn1dqvi40bb,QB,Niles West,IL,2582,2582,286.9,199,263,0.757,22,8,121,9,2016,rushing
465,Kyle,Saddler,Kyle Saddler,/tx/frisco/independence-knights/athletes/kyle-saddler/football/stats/?careerid=sjcdqfbhmhk77,sjcdqfbhmhk77,QB,Independence,TX,2582,2582,215.2,173,291,0.595,28,5,114,12,2016,rushing
466,Andrew,Dion,Andrew Dion,/ca/canoga-park/canoga-park-hunters/athletes/andrew-dion/football/stats/?careerid=9hijc3kr02avf,9hijc3kr02avf,QB,Canoga Park,CA,2582,2582,215.2,149,305,0.489,23,11,88,12,2016,rushing
467,A.j.,Colagiovanni,A.j. Colagiovanni,/fl/bradenton/manatee-hurricanes/athletes/aj-colagiovanni/football/stats/?careerid=mjjsmsl7rajqa,mjjsmsl7rajqa,QB,Manatee,FL,2579,2579,234.5,167,268,0.623,31,8,120,11,2016,rushing
468,Braden,Parker,Braden Parker,/ok/mcalester/mcalester-buffaloes/athletes/braden-parker/football/stats/?careerid=aumqdl14cikk4,aumqdl14cikk4,QB,McAlester,OK,2572,2572,214.3,155,274,0.566,42,7,117,12,2016,rushing
469,Nikhil,Nayar,Nikhil Nayar,/wa/mercer-island/mercer-island-islanders/athletes/nikhil-nayar/football/stats/?careerid=790d30mhb73rb,790d30mhb73rb,"QB, OLB",Mercer Island,WA,2571,2571,257.1,173,351,0.493,24,11,83,10,2016,rushing
470,Austin,Maciel,Austin Maciel,/ca/oxnard/rio-mesa-spartans/athletes/austin-maciel/football/stats/?careerid=80i2bbbbjuk77,80i2bbbbjuk77,QB,Rio Mesa,CA,2569,2569,233.5,197,338,0.583,22,8,94,11,2016,rushing
471,Trevor,Bycznski,Trevor Bycznski,/oh/berea/berea-midpark-titans/athletes/trevor-bycznski/football/stats/?careerid=vldqplevvuj44,vldqplevvuj44,QB,Berea-Midpark,OH,2569,2569,285.4,158,292,0.541,17,7,93,9,2016,rushing
472,Gavin,Yeskie,Gavin Yeskie,/in/bloomington/bloomington-south-panthers/athletes/gavin-yeskie/football/stats/?careerid=lc3hd39tqe6n7,lc3hd39tqe6n7,QB,Bloomington South,IN,2567,2567,197.5,198,289,0.685,29,5,122,13,2016,rushing
473,Cameron,Perry,Cameron Perry,/ca/van-nuys/grant-lancers/athletes/cameron-perry/football/stats/?careerid=2hv22o7c5e9g0,2hv22o7c5e9g0,"QB, CB",Grant,CA,2567,2567,197.5,146,257,0.568,33,7,119,13,2016,rushing
474,Isaiah,Williams,Isaiah Williams,/mo/st-louis/trinity-catholic-titans/athletes/isaiah-williams/football/stats/?careerid=ucsv36m1s6aj3,ucsv36m1s6aj3,"QB, WR",Trinity Catholic,MO,2565,2565,197.3,133,231,0.576,29,14,111,13,2016,rushing
475,Garrett,Shrader,Garrett Shrader,/nc/charlotte/charlotte-christian-knights/athletes/garrett-shrader/football/stats/?careerid=8q3l99qit0gj3,8q3l99qit0gj3,"QB, FS",Charlotte Christian,NC,2564,2564,213.7,207,320,0.647,29,4,114,12,2016,rushing
476,Tralyon,Hicks,Tralyon Hicks,/tx/dallas/south-oak-cliff-bears/athletes/tralyon-hicks/football/stats/?careerid=7iushuumjvjvf,7iushuumjvjvf,QB,South Oak Cliff,TX,2563,2563,197.2,186,293,0.635,20,10,100,13,2016,rushing
477,Kaleb,Chesney,Kaleb Chesney,/tx/springtown/springtown-porcupines/athletes/kaleb-chesney/football/stats/?careerid=omq5ldtegav88,omq5ldtegav88,QB,Springtown,TX,2563,2563,233.0,161,294,0.548,35,8,112,11,2016,rushing
478,Adrian,Martinez,Adrian Martinez,/ca/fresno/clovis-west-golden-eagles/athletes/adrian-martinez/football/stats/?careerid=ntm0mstp1rej3,ntm0mstp1rej3,QB,Clovis West,CA,2562,2562,213.5,220,366,0.601,25,4,100,12,2016,rushing
479,Malik,Willis,Malik Willis,/ga/roswell/roswell-hornets/athletes/malik-willis/football/stats/?careerid=e2hm4h7jk5fk4,e2hm4h7jk5fk4,"QB, OG",Roswell,GA,2562,2562,183.0,184,304,0.605,27,9,105,14,2016,rushing
480,Rhett,Gay,Rhett Gay,/ga/twin-city/emanuel-county-institute-bulldogs/athletes/rhett-gay/football/stats/?careerid=4eb0061r25933,4eb0061r25933,QB,Emanuel County Institute,GA,2562,2562,213.5,134,191,0.702,34,2,148,12,2016,rushing
481,Peyton,Mansell,Peyton Mansell,/tx/belton/belton-tigers/athletes/peyton-mansell/football/stats/?careerid=jn9e9orjmvt44,jn9e9orjmvt44,"QB, P",Belton,TX,2560,2560,213.3,189,270,0.7,33,7,129,12,2016,rushing
482,Isaiah,Hankins,Isaiah Hankins,/pa/williamsport/williamsport-millionaires/athletes/isaiah-hankins/football/stats/?careerid=tci5bsrvk6ml5,tci5bsrvk6ml5,"QB, DB",Williamsport,PA,2560,2560,182.9,142,206,0.689,27,4,143,14,2016,rushing
483,Aaron,Thomas,Aaron Thomas,/ca/stockton/lincoln-trojans/athletes/aaron-thomas/football/stats/?careerid=00qk68ko1tbbb,00qk68ko1tbbb,QB,Lincoln,CA,2557,2557,232.5,176,276,0.638,27,10,111,11,2016,rushing
484,Landon,Brown,Landon Brown,/ok/tulsa/lincoln-christian-bulldogs/athletes/landon-brown/football/stats/?careerid=3ov15j958gkp9,3ov15j958gkp9,"FS, QB",Lincoln Christian,OK,2553,2553,196.4,159,251,0.633,27,7,121,13,2016,rushing
485,Tyler,Hanson,Tyler Hanson,/ar/nashville/nashville-scrappers/athletes/tyler-hanson/football/stats/?careerid=mgrvhpt2gjlcc,mgrvhpt2gjlcc,"QB, LB",Nashville,AR,2551,2551,212.6,144,210,0.686,32,5,140,12,2016,rushing
486,Dylan,Ordway,Dylan Ordway,/co/longmont/silver-creek-raptors/athletes/dylan-ordway/football/stats/?careerid=dstg1mn15kf55,dstg1mn15kf55,QB,Silver Creek,CO,2547,2547,195.9,187,311,0.601,27,13,98,13,2016,rushing
487,Carter,Vanscyoc,Carter Vanscyoc,/pa/shippensburg/shippensburg-greyhounds/athletes/carter-vanscyoc/football/stats/?careerid=dsh2spjj1abue,dsh2spjj1abue,"QB, OLB",Shippensburg,PA,2547,2547,195.9,152,264,0.576,25,11,104,13,2016,rushing
488,Jude,Segura,Jude Segura,/nm/fort-sumner/fort-sumner-house/athletes/jude-segura/football/stats/?careerid=0bq414ttkurqa,0bq414ttkurqa,"QB, S",Fort Sumner/House,NM,2546,2546,231.5,183,278,0.658,44,9,121,11,2016,rushing
489,Jontre,Kirklin,Jontre Kirklin,/la/lutcher/lutcher-bulldogs/athletes/jontre-kirklin/football/stats/?careerid=v74h3suo46vff,v74h3suo46vff,"QB, CB",Lutcher,LA,2544,2544,181.7,174,328,0.53,29,12,93,14,2016,rushing
490,Justin,Mitchell,Justin Mitchell,/mo/platte-city/platte-county-pirates/athletes/justin-mitchell/football/stats/?careerid=e2ld3822rf3bb,e2ld3822rf3bb,"QB, P",Platte County,MO,2544,2544,212.0,163,314,0.519,27,12,92,12,2016,rushing
491,Jax,Pedersen,Jax Pedersen,/ca/fremont/california-school-for-the-deaf-eagles/athletes/jax-pedersen/football/stats/?careerid=s7cb728sjs7dd,s7cb728sjs7dd,"ATH, FS",California School for the Deaf,CA,2544,2544,212.0,149,198,0.753,35,4,148,12,2016,rushing
492,Robbie,Blosser,Robbie Blosser,/ca/los-angeles/salesian-mustangs/athletes/robbie-blosser/football/stats/?careerid=dq6aum80cltn7,dq6aum80cltn7,QB,Salesian,CA,2539,2539,282.1,146,201,0.726,28,8,138,9,2016,rushing
493,Wiley,Cleland,Wiley Cleland,/ms/columbia/columbia-academy-cougars/athletes/wiley-cleland/football/stats/?careerid=438d3n04f0cvf,438d3n04f0cvf,QB,Columbia Academy,MS,2534,2534,211.2,170,264,0.644,35,5,127,12,2016,rushing
494,Reid,Larsen,Reid Larsen,/ga/stockbridge/woodland-wolfpack/athletes/reid-larsen/football/stats/?careerid=4oaio7v38nkbb,4oaio7v38nkbb,QB,Woodland,GA,2534,2534,211.2,159,262,0.607,20,12,99,12,2016,rushing
495,Ross,Malmgren,Ross Malmgren,/ga/dallas/north-paulding-wolfpack/athletes/ross-malmgren/football/stats/?careerid=206rfrbs3ehee,206rfrbs3ehee,QB,North Paulding,GA,2533,2533,230.3,184,293,0.628,24,13,99,11,2016,rushing
496,Richie,Zacharias,Richie Zacharias,/il/norridge/ridgewood-rebels/athletes/richie-zacharias/football/stats/?careerid=81a604ugrq8aa,81a604ugrq8aa,"QB, FS",Ridgewood,IL,2533,2533,253.3,164,274,0.599,31,11,111,10,2016,rushing
497,Ryan,Javines,Ryan Javines,/ut/st-george/pine-view-panthers/athletes/ryan-javines/football/stats/?careerid=rnr9veceqr300,rnr9veceqr300,QB,Pine View,UT,2531,2531,194.7,185,317,0.584,25,13,93,13,2016,rushing
498,Reid,Mahan,Reid Mahan,/in/evansville/evansville-reitz-panthers/athletes/reid-mahan/football/stats/?careerid=su3sbu1033nk4,su3sbu1033nk4,QB,Evansville Reitz,IN,2531,2531,194.7,168,288,0.583,25,8,105,13,2016,rushing
499,Miles,Lowman,Miles Lowman,/va/roanoke/north-cross-raiders/athletes/miles-lowman/football/stats/?careerid=oq5uuvebdi9bb,oq5uuvebdi9bb,"QB, P",North Cross,VA,2530,2530,210.8,170,277,0.614,36,10,116,12,2016,rushing
500,Logan,Hughes,Logan Hughes,/co/meeker/meeker-cowboys/athletes/logan-hughes/football/stats/?careerid=297brp9jv2r11,297brp9jv2r11,"QB, DE",Meeker,CO,2529,2529,194.5,145,245,0.592,31,10,117,13,2016,rushing
