rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,comp,rushing_attempts,pct,rushing_touchdowns,int,rate,games_played,year,category
425,Cadin,Olsen,Cadin Olsen,/pa/kittanning/armstrong-river-hawks/athletes/cadin-olsen/football/stats/?careerid=b03jr2om6nncc,b03jr2om6nncc,QB,Armstrong,PA,2501,2501,208.4,189,290,0.652,28,11,109,12,2021,rushing
426,Joshua,Wood,Joshua Wood,/wa/graham/graham-kapowsin-eagles/athletes/joshua-wood/football/stats/?careerid=dtrpbsfgkepo8,dtrpbsfgkepo8,QB,Graham-Kapowsin,WA,2500,2500,166.7,166,235,0.706,35,6,134,15,2021,rushing
427,Collin,Reetz,Collin Reetz,/co/estes-park/estes-park-bobcats/athletes/collin-reetz/football/stats/?careerid=ken4cbjnn0ksc,ken4cbjnn0ksc,QB,Estes Park,CO,2498,2498,277.6,191,351,0.544,20,18,75,9,2021,rushing
428,Mccae,Hillstead,Mccae Hillstead,/ut/lehi/skyridge-falcons/athletes/mccae-hillstead/football/stats/?careerid=uqap01gpk84cc,uqap01gpk84cc,QB,Skyridge,UT,2494,2494,191.8,195,353,0.552,24,11,87,13,2021,rushing
429,Logan,Klitsch,Logan Klitsch,/pa/robesonia/conrad-weiser-scouts/athletes/logan-klitsch/football/stats/?careerid=3i38g8g4rra44,3i38g8g4rra44,"QB, WR",Conrad Weiser,PA,2494,2494,226.7,170,254,0.669,24,8,117,11,2021,rushing
430,Chris,Lee,Chris Lee,/tx/azle/azle-hornets/athletes/chris-lee/football/stats/?careerid=droge69v1kaaa,droge69v1kaaa,QB,Azle,TX,2494,2494,226.7,159,256,0.621,33,7,123,11,2021,rushing
431,Lex,Thomas,Lex Thomas,/nc/wake-forest/heritage-huskies/athletes/lex-thomas/football/stats/?careerid=b1see4r7644j3,b1see4r7644j3,QB,Heritage,NC,2492,2492,226.5,167,263,0.635,30,7,121,11,2021,rushing
432,Jackson,Gilkey,Jackson Gilkey,/tx/ennis/ennis-lions/athletes/jackson-gilkey/football/stats/?careerid=lhramalv914n7,lhramalv914n7,QB,Ennis,TX,2490,2490,207.5,153,228,0.671,23,4,130,12,2021,rushing
433,Corbyn,Vasily,Corbyn Vasily,/az/cave-creek/cactus-shadows-falcons/athletes/corbyn-vasily/football/stats/?careerid=nsov2uak5i255,nsov2uak5i255,QB,Cactus Shadows,AZ,2488,2488,226.2,168,261,0.644,22,5,116,11,2021,rushing
434,Julian,Bucio,Julian Bucio,/ca/le-grand/le-grand-bulldogs/athletes/julian-bucio/football/stats/?careerid=fkn286sopfeo8,fkn286sopfeo8,"WR, CB",Le Grand,CA,2488,2488,177.7,148,262,0.565,31,13,107,14,2021,rushing
435,Isaac,Sisneros,Isaac Sisneros,/co/denver/kennedy-commanders/athletes/isaac-sisneros/football/stats/?careerid=bmk61vk1fd644,bmk61vk1fd644,"QB, SS",Kennedy,CO,2485,2485,248.5,153,274,0.558,33,8,114,10,2021,rushing
436,Jack,Cendoya,Jack Cendoya,/ga/johns-creek/mount-pisgah-christian-patriots/athletes/jack-cendoya/football/stats/?careerid=lh33bejo7juaa,lh33bejo7juaa,"QB, FS",Mount Pisgah Christian,GA,2483,2483,225.7,176,272,0.647,19,11,100,11,2021,rushing
437,Sean,Ramos,Sean Ramos,/tx/pleasanton/pleasanton-eagles/athletes/sean-ramos/football/stats/?careerid=71urc2cb74k44,71urc2cb74k44,QB,Pleasanton,TX,2481,2481,190.8,168,266,0.632,33,6,124,13,2021,rushing
438,Jesiah,MacHado,Jesiah MacHado,/ca/sacramento/sheldon-huskies/athletes/jesiah-machado/football/stats/?careerid=ds90u2dt43ak4,ds90u2dt43ak4,,Sheldon,CA,2480,2480,206.7,174,266,0.654,28,10,115,12,2021,rushing
439,Jay,Kanazawa,Jay Kanazawa,/ga/ellaville/schley-county-wildcats/athletes/jay-kanazawa/football/stats/?careerid=ouf3k5i4egdj3,ouf3k5i4egdj3,"QB, CB",Schley County,GA,2478,2478,206.5,152,262,0.58,27,8,111,12,2021,rushing
440,Ty,Little,Ty Little,/nc/morganton/freedom-patriots/athletes/ty-little/football/stats/?careerid=j1uug1nuku9qa,j1uug1nuku9qa,"QB, CB",Laney,NC,2477,2477,225.2,152,245,0.62,27,2,129,11,2021,rushing
441,Qamar,Grant,Qamar Grant,/ga/mableton/pebblebrook-falcons/athletes/qamar-grant/football/stats/?careerid=f20lenvnls399,f20lenvnls399,QB,Pebblebrook,GA,2474,2474,224.9,152,284,0.535,30,11,102,11,2021,rushing
442,Cyrin,Myles,Cyrin Myles,/tx/crosby/crosby-cougars/athletes/cyrin-myles/football/stats/?careerid=gj5dcm06c4o33,gj5dcm06c4o33,"QB, P",Crosby,TX,2470,2470,164.7,145,246,0.589,32,3,128,15,2021,rushing
443,Cade,Law,Cade Law,/tn/nashville/christ-presbyterian-academy-lions/athletes/cade-law/football/stats/?careerid=ogddpidmincj3,ogddpidmincj3,"QB, SS",Christ Presbyterian Academy,TN,2467,2467,176.2,142,237,0.599,22,6,116,14,2021,rushing
444,Harrison,Voth,Harrison Voth,/ks/cheney/cheney-cardinals/athletes/harrison-voth/football/stats/?careerid=u7uvo8js0chff,u7uvo8js0chff,,Cheney,KS,2466,2466,246.6,148,225,0.658,39,9,125,10,2021,rushing
445,Liam,Keaney,Liam Keaney,/ca/rohnert-park/rancho-cotate-cougars/athletes/liam-keaney/football/stats/?careerid=30jm9jcnding0,30jm9jcnding0,"QB, DB",Rancho Cotate,CA,2464,2464,224.0,180,289,0.623,22,11,99,11,2021,rushing
446,Xavione',Washington,Xavione' Washington,/fl/tampa/tampa-bay-tech-titans/athletes/xavione-washington/football/stats/?careerid=vppaabqf2quj3,vppaabqf2quj3,QB,Tampa Bay Tech,FL,2464,2464,164.3,159,277,0.574,24,9,102,15,2021,rushing
447,Joseph,Capra,Joseph Capra,/co/denver/denver-south-ravens/athletes/joseph-capra/football/stats/?careerid=oqpbi6kfps2ee,oqpbi6kfps2ee,"QB, FS",Denver South,CO,2464,2464,205.3,156,236,0.661,33,5,131,12,2021,rushing
448,Carson,Burnett,Carson Burnett,/ar/bryant/bryant-hornets/athletes/carson-burnett/football/stats/?careerid=ornhf47kanf55,ornhf47kanf55,QB,Bryant,AR,2463,2463,189.5,145,222,0.653,25,10,122,13,2021,rushing
449,Lathan,Boone,Lathan Boone,/ok/tulsa/booker-t-washington-hornets/athletes/lathan-boone/football/stats/?careerid=201hdkaf3p9j3,201hdkaf3p9j3,"QB, FS",Booker T. Washington,OK,2460,2460,223.6,164,247,0.664,30,5,130,11,2021,rushing
450,Mabrey,Mettauer,Mabrey Mettauer,/tx/the-woodlands/the-woodlands-highlanders/athletes/mabrey-mettauer/football/stats/?careerid=316a14p90p6rb,316a14p90p6rb,QB,The Woodlands,TX,2459,2459,223.5,163,247,0.66,25,5,124,11,2021,rushing
451,Cj,Tiller,Cj Tiller,/az/gilbert/williams-field-black-hawks/athletes/cj-tiller/football/stats/?careerid=6h79ade0hpbn7,6h79ade0hpbn7,QB,Williams Field,AZ,2458,2458,204.8,147,215,0.684,27,8,131,12,2021,rushing
452,Jamarian,Ficklin,Jamarian Ficklin,/ok/muskogee/muskogee-roughers/athletes/jamarian-ficklin/football/stats/?careerid=qulhblub118sc,qulhblub118sc,"QB, WR",Muskogee,OK,2455,2455,245.5,155,265,0.585,21,14,94,10,2021,rushing
453,Joshua,N perez,Joshua N perez,/wa/toppenish/toppenish-wildcats/athletes/joshua-n-perez/football/stats/?careerid=89ol1mcfnq8bb,89ol1mcfnq8bb,"QB, CB",Toppenish,WA,2455,2455,204.6,146,205,0.712,34,5,141,12,2021,rushing
454,Robert,Rose III,Robert Rose III,/al/wetumpka/wetumpka-indians/athletes/robert-rose-iii/football/stats/?careerid=ocu73ti7tvcaa,ocu73ti7tvcaa,QB,Autauga Academy,AL,2455,2455,188.8,132,197,0.67,37,1,147,13,2021,rushing
455,Travis,Endicott,Travis Endicott,/ca/newbury-park/newbury-park-panthers/athletes/travis-endicott/football/stats/?careerid=7hprfc61dcqvf,7hprfc61dcqvf,QB,Newbury Park,CA,2453,2453,272.6,162,267,0.607,19,11,97,9,2021,rushing
456,John,Adams,John Adams,/pa/minersville/minersville-battlin-miners/athletes/john-adams/football/stats/?careerid=13be24i87m777,13be24i87m777,"QB, DB",Minersville,PA,2452,2452,222.9,154,268,0.575,25,11,102,11,2021,rushing
457,Angel,Nelson,Angel Nelson,/in/merrillville/merrillville-pirates/athletes/angel-nelson/football/stats/?careerid=s908a3rp5gfj3,s908a3rp5gfj3,QB,Merrillville,IN,2452,2452,188.6,129,200,0.645,26,5,136,13,2021,rushing
458,Trey,Countryman,Trey Countryman,/mo/shelbina/south-shelby-cardinals/athletes/trey-countryman/football/stats/?careerid=6mjbiviqme800,6mjbiviqme800,"QB, CB",South Shelby,MO,2449,2449,222.6,149,247,0.603,19,7,107,11,2021,rushing
459,Will,Griffin,Will Griffin,/fl/st-petersburg/northside-christian-mustangs/athletes/will-griffin/football/stats/?careerid=6p0u2hg3ih7rb,6p0u2hg3ih7rb,QB,Northside Christian,FL,2449,2449,244.9,144,266,0.541,30,12,104,10,2021,rushing
460,Brenner,Cox,Brenner Cox,/tx/frisco/rock-hill-blue-hawks/athletes/brenner-cox/football/stats/?careerid=1jembhsn7a6dd,1jembhsn7a6dd,QB,Rock Hill,TX,2449,2449,244.9,137,218,0.628,22,3,129,10,2021,rushing
461,Izayah,Whiteside,Izayah Whiteside,/sc/gilbert/gilbert-indians/athletes/izayah-whiteside/football/stats/?careerid=23q5htgg3rug0,23q5htgg3rug0,QB,Irmo,SC,2447,2447,222.5,141,219,0.644,23,7,124,11,2021,rushing
462,Bax,Townsend,Bax Townsend,/tx/shallowater/shallowater-mustangs/athletes/bax-townsend/football/stats/?careerid=ovr5fkl1hgitd,ovr5fkl1hgitd,QB,Lubbock Christian,TX,2445,2445,203.8,146,228,0.64,26,11,118,12,2021,rushing
463,Shaihi,Brown,Shaihi Brown,/ga/stockbridge/woodland-wolfpack/athletes/shaihi-brown/football/stats/?careerid=9tnrcoj074ldd,9tnrcoj074ldd,,Eagle's Landing,GA,2442,2442,244.2,149,209,0.713,15,8,118,10,2021,rushing
464,Jalen,Meyer Daniels,Jalen Meyer Daniels,/az/mesa/red-mountain-mountain-lions/athletes/jalen-meyer-daniels/football/stats/?careerid=pkqt7nsnj2rm6,pkqt7nsnj2rm6,QB,Lincoln,CA,2442,2442,222.0,132,209,0.632,18,8,116,11,2021,rushing
465,Amarien,Jefferson,Amarien Jefferson,/ms/tylertown/tylertown-chiefs/athletes/amarien-jefferson/football/stats/?careerid=fj1828i3s9ao8,fj1828i3s9ao8,,Tylertown,MS,2439,2439,203.2,159,249,0.639,33,9,121,12,2021,rushing
466,Mac,Harper,Mac Harper,/tx/whitesboro/whitesboro-bearcats/athletes/mac-harper/football/stats/?careerid=boc93ir1j5a99,boc93ir1j5a99,"QB, WR",Whitesboro,TX,2439,2439,203.2,149,236,0.631,26,4,127,12,2021,rushing
467,Connor,Dick,Connor Dick,/mt/missoula/hellgate-knights/athletes/connor-dick/football/stats/?careerid=3c3nk3077gf11,3c3nk3077gf11,,Hellgate,MT,2439,2439,304.9,147,283,0.519,23,14,88,8,2021,rushing
468,Wyatt,Smith,Wyatt Smith,/tx/pilot-point/pilot-point-bearcats/athletes/wyatt-smith/football/stats/?careerid=v224ffktc0bp9,v224ffktc0bp9,QB,Pilot Point,TX,2437,2437,221.5,142,261,0.544,21,6,104,11,2021,rushing
469,Cooper,Wilcox,Cooper Wilcox,/ar/greenbrier/greenbrier-panthers/athletes/cooper-wilcox/football/stats/?careerid=aq0ptv6b62dp9,aq0ptv6b62dp9,QB,Greenbrier,AR,2436,2436,187.4,137,233,0.588,28,5,125,13,2021,rushing
470,Casimiro,Barragan,Casimiro Barragan,/ca/dinuba/dinuba-emperors/athletes/casimiro-barragan/football/stats/?careerid=3hra5bom6e255,3hra5bom6e255,QB,Dinuba,CA,2434,2434,202.8,150,248,0.605,29,1,131,12,2021,rushing
471,Drew,Knight,Drew Knight,/ca/baldwin-park/baldwin-park-braves/athletes/drew-knight/football/stats/?careerid=u7miulhlil4j3,u7miulhlil4j3,"QB, DB",Baldwin Park,CA,2433,2433,243.3,135,226,0.597,28,2,133,10,2021,rushing
472,Cheno,Navarrette,Cheno Navarrette,/tx/monahans/monahans-loboes/athletes/cheno-navarrette/football/stats/?careerid=ot8hs4l0jikg0,ot8hs4l0jikg0,QB,Monahans,TX,2432,2432,202.7,191,314,0.608,23,11,95,12,2021,rushing
473,Bryce,Jackson,Bryce Jackson,/nc/greenville/dh-conley-vikings/athletes/bryce-jackson/football/stats/?careerid=q8akk39bfcirb,q8akk39bfcirb,"QB, DB",D.H. Conley,NC,2432,2432,221.1,158,280,0.564,24,6,105,11,2021,rushing
474,Enzo,Arjona,Enzo Arjona,/nj/allendale/northern-highlands-highlanders/athletes/enzo-arjona/football/stats/?careerid=1ffshk5hjl500,1ffshk5hjl500,QB,Northern Highlands,NJ,2429,2429,186.8,135,218,0.619,30,6,128,13,2021,rushing
475,Armando,Lujan,Armando Lujan,/tx/sunray/sunray-bobcats/athletes/armando-lujan/football/stats/?careerid=vsdsa3bj4hhee,vsdsa3bj4hhee,QB,Sunray,TX,2428,2428,220.7,199,367,0.542,25,19,76,11,2021,rushing
476,Dominic,Tubbs,Dominic Tubbs,/ca/corona/santiago-sharks/athletes/dominic-tubbs/football/stats/?careerid=14snf95o2avj3,14snf95o2avj3,QB,Santiago,CA,2427,2427,242.7,160,310,0.516,26,13,88,10,2021,rushing
477,Beau,Lang,Beau Lang,/va/nokesville/kettle-run-cougars/athletes/beau-lang/football/stats/?careerid=uel65uoiprv66,uel65uoiprv66,QB,Kettle Run,VA,2427,2427,220.6,146,220,0.664,28,9,126,11,2021,rushing
478,Conner,Stoddard,Conner Stoddard,/ca/modesto/downey-knights/athletes/conner-stoddard/football/stats/?careerid=ap2ja9635njk4,ap2ja9635njk4,QB,Downey,CA,2421,2421,220.1,148,252,0.587,31,7,119,11,2021,rushing
479,Dylan,Sanchez,Dylan Sanchez,/tx/lampasas/lampasas-badgers/athletes/dylan-sanchez/football/stats/?careerid=ni09f23kr6988,ni09f23kr6988,QB,Lampasas,TX,2417,2417,219.7,168,290,0.579,28,7,107,11,2021,rushing
480,Dylan,White,Dylan White,/ok/claremore/verdigris-cardinals/athletes/dylan-white/football/stats/?careerid=2mn5ndbugm5o8,2mn5ndbugm5o8,QB,Verdigris,OK,2415,2415,185.8,159,246,0.646,19,8,109,13,2021,rushing
481,Ryan,Staub,Ryan Staub,/ca/valencia/west-ranch-wildcats/athletes/ryan-staub/football/stats/?careerid=rileggta8c0h1,rileggta8c0h1,QB,West Ranch,CA,2414,2414,219.5,155,279,0.556,21,10,95,11,2021,rushing
482,Colton,Warner,Colton Warner,/co/parker/legend-titans/athletes/colton-warner/football/stats/?careerid=9tc5quldjm8ue,9tc5quldjm8ue,"QB, FS",Legend,CO,2414,2414,185.7,152,240,0.633,25,9,116,13,2021,rushing
483,Keegan,Stover,Keegan Stover,/ga/dawsonville/dawson-county-tigers/athletes/keegan-stover/football/stats/?careerid=eg5dauscdcs33,eg5dauscdcs33,,West Forsyth,GA,2409,2409,219.0,167,282,0.592,25,3,112,11,2021,rushing
484,Bennett,Meredith,Bennett Meredith,/al/hoover/spain-park-jaguars/athletes/bennett-meredith/football/stats/?careerid=5e334bpdf7ll5,5e334bpdf7ll5,"QB, K",Hoover,AL,2405,2405,218.6,167,270,0.619,24,6,111,11,2021,rushing
485,Jaxx,Warren,Jaxx Warren,/tx/flower-mound/marcus-marauders/athletes/jaxx-warren/football/stats/?careerid=4ep8ut9v45up9,4ep8ut9v45up9,QB,Marcus,TX,2405,2405,218.6,160,260,0.615,24,2,119,11,2021,rushing
486,Jaxxon,Warren,Jaxxon Warren,/tx/flower-mound/marcus-marauders/athletes/jaxxon-warren/football/stats/?careerid=2hd0ekjthhd77,2hd0ekjthhd77,,Marcus,TX,2405,2405,218.6,160,260,0.615,24,2,119,11,2021,rushing
487,Owen,Schall,Owen Schall,/al/ragland/ragland-purple-devils/athletes/owen-schall/football/stats/?careerid=ft0ucuht757qa,ft0ucuht757qa,"QB, CB",Ragland,AL,2404,2404,200.3,141,225,0.627,36,6,127,12,2021,rushing
488,Brock,Saya,Brock Saya,/co/johnstown/roosevelt-roughriders/athletes/brock-saya/football/stats/?careerid=oichh6bj4lu11,oichh6bj4lu11,"QB, CB",Roosevelt,CO,2402,2402,184.8,153,219,0.699,32,3,140,13,2021,rushing
489,Ethan,Kohler,Ethan Kohler,/pa/collegeville/perkiomen-valley-vikings/athletes/ethan-kohler/football/stats/?careerid=akpn2adequ333,akpn2adequ333,QB,Perkiomen Valley,PA,2400,2400,200.0,152,225,0.676,28,4,135,12,2021,rushing
490,Justin,Wheeler,Justin Wheeler,/nc/charlotte/charlotte-latin-hawks/athletes/justin-wheeler/football/stats/?careerid=69qtabv9egi33,69qtabv9egi33,QB,Charlotte Latin,NC,2399,2399,218.1,177,295,0.6,22,9,98,11,2021,rushing
491,Grayson,Loftis,Grayson Loftis,/sc/gaffney/gaffney-indians/athletes/grayson-loftis/football/stats/?careerid=dlt1g5u5t9uue,dlt1g5u5t9uue,QB,Gaffney,SC,2398,2398,159.9,178,301,0.591,24,8,100,15,2021,rushing
492,Jimmy,Makuh,Jimmy Makuh,/il/arlington-heights/hersey-huskies/athletes/jimmy-makuh/football/stats/?careerid=aqp461l290l33,aqp461l290l33,QB,Hersey,IL,2397,2397,239.7,155,234,0.662,24,3,129,10,2021,rushing
493,Cole,Luekenga,Cole Luekenga,/id/kuna/kuna-kavemen/athletes/cole-luekenga/football/stats/?careerid=s42heevjtr5h1,s42heevjtr5h1,QB,Kuna,ID,2396,2396,266.2,182,294,0.619,23,5,107,9,2021,rushing
494,Jj,Acosta,Jj Acosta,/tx/taft/taft-greyhounds/athletes/jj-acosta/football/stats/?careerid=68gfgsilke355,68gfgsilke355,QB,Taft,TX,2396,2396,217.8,145,224,0.647,23,5,126,11,2021,rushing
495,Dennis,Andrew,Dennis Andrew,/ca/oceanside/oceanside-pirates/athletes/dennis-andrew/football/stats/?careerid=6e6irrbv7ddk4,6e6irrbv7ddk4,QB,Orange Glen,CA,2396,2396,266.2,139,221,0.629,29,15,111,9,2021,rushing
496,Chase,Cross,Chase Cross,/tx/grapevine/grapevine-faith-christian-lions/athletes/chase-cross/football/stats/?careerid=t6443e1i48bi2,t6443e1i48bi2,QB,Grapevine Faith Christian,TX,2395,2395,217.7,145,262,0.553,21,12,94,11,2021,rushing
497,Garrett,Yoon,Garrett Yoon,/in/lawrenceburg/lawrenceburg-tigers/athletes/garrett-yoon/football/stats/?careerid=t0m6k3s3l5vm6,t0m6k3s3l5vm6,QB,Lawrenceburg,IN,2393,2393,184.1,132,215,0.614,26,5,130,13,2021,rushing
498,Cavin,Ross,Cavin Ross,/ca/lompoc/lompoc-braves/athletes/cavin-ross/football/stats/?careerid=02igj9ap6m5k4,02igj9ap6m5k4,QB,Lompoc,CA,2392,2392,239.2,169,269,0.628,25,9,109,10,2021,rushing
499,Brett,Fuller,Brett Fuller,/ny/port-jervis/port-jervis-raiders/athletes/brett-fuller/football/stats/?careerid=4nu1hbhr2e922,4nu1hbhr2e922,QB,Port Jervis,NY,2391,2391,199.2,178,306,0.582,26,10,98,12,2021,rushing
500,Erick,Santiago,Erick Santiago,/az/buckeye/verrado-vipers/athletes/erick-santiago/football/stats/?careerid=fp4et29pke1n7,fp4et29pke1n7,QB,Verrado,AZ,2388,2388,217.1,152,246,0.618,26,12,109,11,2021,rushing
