id,team,name,firstName,lastName,weight,height,jersey,position,hometown,teamColor,teamColorSecondary,season
4361337,Auburn,Daquan Newkirk,DaQuan,Newkirk,308.0,75.0,44.0,DL,Orlando,#002b5c,#f26522,2017
4240601,Florida,Daquon Green,Daquon,Green,195.0,73.0,18.0,WR,Tampa,#0021a5,#fa4616,2017
4036296,Southern,Darquez Lee,Darquez,Lee,223.0,73.0,18.0,QB,Dallas,#004B97,#ffc82d,2017
4040692,UTSA,DeQuarius Henry,DeQuarius,Henry,240.0,75.0,45.0,LB,Houston,#002A5C,#f47321,2017
-1006814,Charlotte,DeQuondre Wilson,DeQuondre,Wilson,180.0,73.0,30.0,WR,Shelby,#046A38,#B9975B,2017
4571592,Florida Atlantic,Derek Lilliquist,Derek,Lilliquist,275.0,74.0,67.0,OL,Vero Beach,#00447c,#d31245,2017
3119271,Holy Cross,Diquan Walker,Diquan,Walker,192.0,70.0,3.0,RB,Ewa Beach,#0a0a0a,#080808,2017
4241966,Michigan State,Dominique Long,Dominique,Long,195.0,74.0,38.0,CB,Westerville,#18453b,#ffffff,2017
4244300,Miami (OH),Dominique Robinson,Dominique,Robinson,252.0,76.0,11.0,DL,Canton,#a4000c,#f0f0f0,2017
4374358,Middle Tennessee,DQ Thomas,DQ,Thomas,218.0,74.0,20.0,LB,Oxford,#006db6,#ffffff,2017
4239945,Boston College,Drew McQuarrie,Drew,McQuarrie,240.0,77.0,89.0,TE,Weare,#8c2232,#dbcca6,2017
4243762,SMU,Elijah McQueen,Elijah,McQueen,179.0,70.0,6.0,S,Terrell,#354ca1,#cc0035,2017
4261318,Texas State,Emmanuel Galvan-Vazquez,Emmanuel,Galvan-Vazquez,250.0,75.0,97.0,DL,Buda,#4e1719,#b4975a,2017
4570551,Southern Miss,Eriq Kitchen,Eriq,Kitchen,286.0,74.0,2.0,DL,Batesville,#FFAA3C,#ffc423,2017
-1020997,Middle Tennessee,Fundrail Quimbley,Fundrail,Quimbley,193.0,72.0,,WR,Leesburg,#006db6,#ffffff,2017
4049843,San Diego State,Grady Vazquez,Grady,Vazquez,235.0,73.0,35.0,FB,Ramona,#c41230,#000000,2017
4266540,Savannah St,Ismail Abdul-Qawee,Ismail,Abdul-Qawee,186.0,71.0,9.0,DL,Andrews,#280298,#f78f1e,2017
4036181,NC State,Jackson Quiggle,Jackson,Quiggle,226.0,71.0,92.0,LS,Sanford,#cc0000,#ffffff,2017
4239785,UAB,Jacob Fuqua,Jacob,Fuqua,230.0,75.0,39.0,LS,Williamson,#003b28,#ffc845,2017
4052008,Coastal Carolina,Jacqez Hairston,Jacqez,Hairston,180.0,67.0,28.0,RB,Martinsville,#007073,#876447,2017
3911525,Furman,Jacque Evangelister,Jacque,Evangelister,165.0,69.0,28.0,CB,Llano,#582c83,#ffffff,2017
4260141,Florida A&M,Jacques Penney,Jacques,Penney,320.0,73.0,97.0,DL,Andrews,#F89728,#00843d,2017
4050392,Southern Miss,Jacques Turner,Jacques,Turner,247.0,73.0,99.0,DL,D'lberville,#FFAA3C,#ffc423,2017
3118467,Indiana State,Jacquet McClendon,Jacquet,McClendon,235.0,73.0,15.0,TE,Lewisville,#00669a,#f0f0f0,2017
4243455,Western Kentucky,Jacquez Sloan,Jacquez,Sloan,165.0,69.0,2.0,WR,Atlanta,#F32026,#b3b5b8,2017
4037220,Wake Forest,Ja'Cquez Williams,Ja'Cquez,Williams,220.0,74.0,8.0,LB,Hinesville,#9E7E38,#000000,2017
4269176,Temple,Aidan Rosa,Aidan,Rosa,215.0,73.0,55.0,LB,Milltown,#A80532,#a7a9ac,2017
4037137,Syracuse,Airon Servais,Airon,Servais,300.0,78.0,68.0,OL,Green Bay,#ff6500,#000e54,2017
4038241,Hawai'i,Alesana Sunia,Alesana,Sunia,320.0,75.0,77.0,OL,Leone,#003420,#ffffff,2017
3912351,Stony Brook,Alex Lucansky,Alex,Lucansky,200.0,73.0,53.0,PK,Lancaster,#990000,#null,2017
3912593,Holy Cross,Andre Chevalier,Andre,Chevalier,226.0,71.0,34.0,LB,Chicago,#0a0a0a,#080808,2017
4247574,Fordham,Andrew Mevis,Andrew,Mevis,190.0,71.0,2.0,PK,Lancaster,#830032,#909090,2017
4046371,Florida International,Andrew Tarver,Andrew,Tarver,295.0,73.0,95.0,DL,Powder Springs,#001538,#c5960c,2017
4571799,UConn,Andrew Torres-Silva,Andrew,Torres-Silva,277.0,76.0,78.0,OL,Castroville,#0c2340,#f1f2f3,2017
-1001392,Arizona,Andrew Tovar,Andrew,Tovar,179.0,74.0,17.0,QB,South El Monte,#0c234b,#ab0520,2017
4279030,Wisconsin,Andrew Van Ginkel,Andrew,Van Ginkel,,76.0,17.0,OLB,Rock Valley,#c4012f,#ffffff,2017
-1027792,Oklahoma State,Anthony Love,Anthony,Love,192.0,76.0,82.0,WR,Lawton,#FF7300,#000000,2017
4038556,TCU,Artayvious Lynn,Artayvious,Lynn,258.0,78.0,88.0,TE,Bossier City,#4d1979,#f1f2f3,2017
-1002878,Army,Artice Hobbs IV,Artice,Hobbs IV,175.0,69.0,32.0,RB,Covington,#ce9c00,#231f20,2017
4052635,Arkansas-Pine Bluff,Ascension Vela,Ascension,Vela,215.0,74.0,40.0,LB,Chicago,#e0aa0f,#eaaa00,2017
4362473,Buffalo,Atunaisa Vainikolo,Atunaisa,Vainikolo,275.0,74.0,97.0,DT,Kihei,#041A9B,#ebebeb,2017
4030905,Northern Iowa,Austin Evans,Austin,Evans,189.0,73.0,27.0,DB,Leander,#473282,#ffffff,2017
4260215,Virginia Tech,Austin Reeves,Austin,Reeves,225.0,72.0,34.0,LS,Huntersville,#630031,#cf4520,2017
4243710,Navy,Austin Talbert-Loving,Austin,Talbert-Loving,210.0,72.0,31.0,LB,Bowie,#00225b,#b5a67c,2017
4240334,Wyoming,Avante' Cox,Avante,Cox,170.0,70.0,11.0,WR,Rochester,#492f24,#ffc425,2017
4241466,Alabama,Alex Leatherwood,Alex,Leatherwood,312.0,78.0,70.0,OL,Pensacola,#9e1632,#ffffff,2017
-1003067,Army,Alex Rowe II,Alex,Rowe II,185.0,72.0,33.0,DB,Stone Mountain,#ce9c00,#231f20,2017
4257600,UCF,Alex Swenson,Alex,Swenson,190.0,74.0,41.0,DB,Oviedo,#ba9b37,#000000,2017
-1018732,Maryland,Alex Woods,Alex,Woods,190.0,74.0,23.0,DB,Durham,#D5002B,#ffcd00,2017
3911806,Gardner-Webb,Ali Edwards,Ali,Edwards,196.0,72.0,17.0,CB,Llano,#c12535,#909090,2017
4262915,Howard,Amir Lewis,Amir,Lewis,180.0,69.0,44.0,RB,Ewa Beach,#003a63,#e51937,2017
4261608,San Diego State,Andrew Aleki,Andrew,Aleki,230.0,75.0,6.0,LB,Honolulu,#c41230,#000000,2017
4035622,Florida State,Andrew Boselli,Andrew,Boselli,344.0,77.0,60.0,OL,Jacksonville,#782f40,#ceb888,2017
4260028,Texas A&M,Andrew Boykin,Andrew,Boykin,181.0,73.0,30.0,WR,Austin,#500000,#ffffff,2017
4572366,Massachusetts,Andrew Brito,Andrew,Brito,170.0,69.0,13.0,QB,Paramus,#971B2F,#B1B3B3,2017
4249496,Eastern Illinois,Alexander Hollins,Alexander,Hollins,170.0,73.0,15.0,WR,Lubbock,#null,#bebab9,2017
4265813,Delaware State,Alexander Lozano,Alexander,Lozano,215.0,73.0,29.0,DB,Leander,#FF3630,#009cdd,2017
-1001846,Arizona State,Alexander Otero,Alexander,Otero,263.0,76.0,92.0,TE,Blauvelt,#8e0c3a,#ffc72c,2017
3926560,Alabama State,Alex Anderson,Alex,Anderson,200.0,72.0,5.0,RB,Ewa Beach,#e9a900,#0a0a0a,2017
-1020373,Michigan,Alex Carlton,Alex,Carlton,187.0,72.0,39.0,PK,Wilmington,#00274c,#ffcb05,2017
4251011,Southern Utah,Alex Croyle,Alex,Croyle,192.0,74.0,80.0,WR,Lubbock,#c72026,#000000,2017
-1007333,Clemson,Alex Dalton,Alex,Dalton,200.0,68.0,27.0,S,Anderson,#f56600,#522d80,2017
4044150,UCF,Alex Harris,Alex,Harris,195.0,74.0,81.0,WR,Kearney,#ba9b37,#000000,2017
4259598,Penn State,Alex Hoenstine,Alex,Hoenstine,181.0,73.0,83.0,WR,East Freedom,#041E42,#FFFFFF,2017
-1010857,Florida State,Alex Marshall,Alex,Marshall,237.0,80.0,81.0,TE,Andover,#782f40,#ceb888,2017
-1040679,Vanderbilt,Alex Maxey,Alex,Maxey,180.0,71.0,49.0,LS,Phoenix,#866d4b,#000000,2017
-1003607,Auburn,Alex Medary,Alex,Medary,186.0,72.0,25.0,FB,Orlando,#002b5c,#f26522,2017
4032417,VMI,Alex Ramsey,Alex,Ramsey,225.0,72.0,36.0,RB,Ewa Beach,#E52D37,#eec52b,2017
4079111,Louisiana Tech,Alex Zayed,Alex,Zayed,222.0,71.0,48.0,LB,Destrehan,#002d65,#d3313a,2017
4039269,Central Michigan,Alonzo McCoy,Alonzo,McCoy,200.0,71.0,3.0,DB,Detroit,#6a0032,#ffc82e,2017
4258209,Michigan,Ambry Thomas,Ambry,Thomas,183.0,72.0,1.0,DB,Detroit,#00274c,#ffcb05,2017
4044125,Temple,Amir Tyler,Amir,Tyler,205.0,72.0,3.0,S,Lakewood,#A80532,#a7a9ac,2017
4035453,LSU,Andre Anthony,Andre,Anthony,255.0,75.0,3.0,LB,New Orleans,#461d7c,#fdd023,2017
4363111,Louisiana,Andre Riley,AJ,Riley,220.0,74.0,19.0,LB,Plaquemine,#ce181e,#ffffff,2017
-1026355,Notre Dame,Alizé Mack,Alizé,Mack,247.0,77.0,86.0,TE,Las Vegas,#0c2340,#c99700,2017
-1038582,UNLV,Alonzell Henderson,Alonzell,Henderson,145.0,70.0,40.0,RB,Northridge,#b10202,#ffffff,2017
4035279,Vanderbilt,Andre Mintze,Andre,Mintze,246.0,75.0,48.0,LB,Philadelphia,#866d4b,#000000,2017
-1014585,Iowa State,Angel Dominguez,Angel,Dominguez,280.0,76.0,97.0,DE,Kansas City,#822433,#fdca2f,2017
-1024379,New Mexico State,Antonio Gomez,Antonio,Gomez,183.0,70.0,81.0,WR,El Paso,#891216,#000000,2017
4035535,Iowa State,Arnold Azunna,Arnold,Azunna,199.0,73.0,4.0,DB,Grand Prairie,#822433,#fdca2f,2017
-1033543,TCU,Asaph Zamora,Asaph,Zamora,190.0,72.0,11.0,QB,Monrovia,#4d1979,#f1f2f3,2017
4050920,BYU,Austin Whetzel,Austin,Whetzel,175.0,71.0,83.0,WR,Lehi,#003da5,#ffffff,2017
4051409,Florida A&M,Azende Rey,Azende,Rey,185.0,70.0,3.0,RB,Ewa Beach,#F89728,#00843d,2017
-1012864,Hawai'i,Azia Seei,Azia,Seei,265.0,71.0,69.0,DL,Honolulu,#003420,#ffffff,2017
4245662,Arizona,Azizi Hearn,Azizi,Hearn,206.0,74.0,22.0,DB,Oceanside,#0c234b,#ab0520,2017
4250360,Houston Christian,Bailey Zappe,Bailey,Zappe,215.0,74.0,4.0,QB,Dallas,#00539c,#null,2017
4380503,Central Michigan,Ben Maleszyk,Ben,Maleszyk,198.0,75.0,14.0,WR,Warren,#6a0032,#ffc82e,2017
4241136,Georgia Southern,Benz Josue,Benz,Josue,210.0,72.0,5.0,LB,Lawrenceville,#003775,#f0f0f0,2017
4241359,Kansas State,Bernardo Rodriguez,Bernardo,Rodriguez,189.0,70.0,32.0,P,Coppell,#3c0969,#e2e3e4,2017
4073838,Sacramento State,Blake Cuzzupoli,Blake,Cuzzupoli,210.0,72.0,62.0,P,Houston,#00573C,#cdb97d,2017
4361144,Arkansas,Blake Mazza,Blake,Mazza,183.0,69.0,40.0,PK,Plano,#a41f35,#ffffff,2017
3929579,Lamar,Blake McKenzie,Blake,McKenzie,212.0,75.0,8.0,QB,Dallas,#null,#ebebeb,2017
4043190,Southern Illinois,Blake Parzych,Blake,Parzych,283.0,75.0,93.0,DT,Spring Branch,#85283D,#c2c3c0,2017
4362546,Rice,Blaze Alldredge,Blaze,Alldredge,220.0,74.0,54.0,LB,Celebration,#d1d5d8,#003d7d,2017
4051703,Temple,Boaz Pogue,Boaz,Pogue,215.0,74.0,15.0,LB,Chambersburg,#A80532,#a7a9ac,2017
4570188,Rice,Brad Rozner,Bradley,Rozner,200.0,76.0,80.0,WR,Needville,#d1d5d8,#003d7d,2017
4259818,Mississippi State,Aadreekis Conner,Aadreekis,Conner,210.0,74.0,1.0,S,Port Gibson,#5d1725,#c1c6c8,2018
4257186,Buffalo,Aapri Washington,Aapri,Washington,194.0,69.0,22.0,CB,Charlotte,#041A9B,#ebebeb,2018
4384187,Louisiana Tech,Aaron Allen,Aaron,Allen,200.0,73.0,4.0,QB,Missouri City,#002d65,#d3313a,2018
-1002974,Army,Aaron Baudoux,Aaron,Baudoux,280.0,77.0,56.0,OL,Anderson,#ce9c00,#231f20,2018
3138772,Campbell,Aaron Blockmon,Aaron,Blockmon,205.0,73.0,4.0,WR,Sanford,#null,#null,2018
4361949,Syracuse,Aaron Bolinsky,Aaron,Bolinsky,220.0,71.0,46.0,LS,Frackville,#ff6500,#000e54,2018
4362897,Mississippi State,Aaron Brule,Aaron,Brule,240.0,74.0,7.0,LB,Metairie,#5d1725,#c1c6c8,2018
4052144,Tennessee State,Aaron Cauthen,Aaron,Cauthen,235.0,77.0,18.0,TE,Douglasville,#171796,#f0f0f0,2018
3120142,SE Louisiana,Aaron Craig,Aaron,Craig,185.0,74.0,20.0,DB,Slidell,#215732,#ffc72c,2018
4052709,Texas Southern,Aaron Cuevas,Aaron,Cuevas,175.0,68.0,58.0,PK,Houston,#860038,#ffffff,2018
4050966,Missouri State,Aaron Denson,Aaron,Denson,186.0,72.0,6.0,WR,Fort Worth,#5F0000,#e8e8e8,2018
4250677,North Carolina Central,Aaron Duncan,Aaron,Duncan,180.0,73.0,11.0,DB,Miami,#880023,#c2c3c0,2018
4370786,Virginia,Aaron Faumui,Aaron,Faumui,302.0,74.0,94.0,DT,Kapolei,#232d4b,#f84c1e,2018
4374055,Nevada,Aaron Frost,Aaron,Frost,310.0,77.0,65.0,OL,Long Beach,#002d62,#ffffff,2018
-1016454,LSU,Aaron Hodoh,Aaron,Hodoh,181.0,76.0,86.0,WR,Prairieville,#461d7c,#fdd023,2018
4372744,California,Aaron Maldonado,Aaron,Maldonado,275.0,75.0,97.0,NT,La Puente,#031522,#ffc423,2018
4242218,LSU,Aaron Moffitt,Aaron,Moffitt,237.0,74.0,42.0,TE,Baton Rouge,#461d7c,#fdd023,2018
4259819,Mississippi State,Aaron Odom,Aaron,Odom,284.0,75.0,18.0,DL,Jackson,#5d1725,#c1c6c8,2018
4365893,Southern Utah,Aaron Romero,Aaron,Romero,285.0,74.0,52.0,DL,Mesa,#c72026,#000000,2018
4030783,Norfolk State,Aaron Savage,Aaron,Savage,210.0,69.0,30.0,RB,Baltimore,#0c8968,#fdb813,2018
4360442,Arizona State,Aashari Crosswell,Aashari,Crosswell,205.0,72.0,16.0,S,Long Beach,#8e0c3a,#ffc72c,2018
4568646,Tulsa,Abe Anderson,Abe,Anderson,253.0,75.0,38.0,TE,Tulsa,#003595,#d0b787,2018
4250448,Lamar,Abel Daily,Abel,Daily,195.0,72.0,34.0,LB,College Station,#null,#ebebeb,2018
4239133,UConn,Abiola Olaniyan,Abiola,Olaniyan,186.0,73.0,18.0,DB,Woodberry Forest,#0c2340,#f1f2f3,2018
-1000455,Akron,Abraham Alce,Abraham,Alce,224.0,72.0,13.0,RB,Immokalee,#00285e,#84754e,2018
4262167,Louisiana Tech,Abraham Delfin,Abraham,Delfin,310.0,73.0,62.0,OL,Plaquemine,#002d65,#d3313a,2018
4245171,Washington State,Abraham Lucas,Abraham,Lucas,328.0,79.0,72.0,OL,Everett,#981e32,#ffffff,2018
4241224,Baylor,Abram Smith,Abram,Smith,205.0,71.0,28.0,RB,Abilene,#154734,#ffb81c,2018
4259974,Kentucky,Abule Abadi-Fitzgerald,Abule,Abadi-Fitzgerald,296.0,78.0,94.0,DT,Lakeland,#0033a0,#ffffff,2018
4568616,Temple,Adam Barry,Adam,Barry,230.0,78.0,93.0,P,Prospect,#A80532,#a7a9ac,2018
4250287,Massachusetts,Adam Billard,Adam,Billard,200.0,72.0,83.0,WR,Marion,#971B2F,#B1B3B3,2018
4028748,James Madison,Adeeb Atariwa,Adeeb,Atariwa,280.0,75.0,95.0,DL,Sterling,#450084,#b5a068,2018
4360816,Louisville,Adonis Boone,Adonis,Boone,303.0,77.0,74.0,OL,Daytona Beach,#c9001f,#000000,2018
-1035723,Texas Tech,Adonis Brown,Adonis,Brown,175.0,72.0,48.0,DB,Sherman Oaks,#CC0000,#000000,2018
4385415,San Diego State,Adonis Brown,Adonis,Brown,185.0,72.0,48.0,CB,Sherman Oaks,#c41230,#000000,2018
4575396,Florida Atlantic,Adrian Bryant,Adrian,Bryant,170.0,72.0,84.0,WR,Winter Haven,#00447c,#d31245,2018
-1025056,NC State,Aemon Barber,Aemon,Barber,265.0,75.0,69.0,OL,Southern Pines,#cc0000,#ffffff,2018
4260191,Virginia Tech,Aiden Brown,Aiden,Brown,290.0,74.0,53.0,DL,Silver Spring,#630031,#cf4520,2018
4367722,Howard,A'Jae Boyd,A'jae,Boyd,190.0,69.0,15.0,WR,Pittsburg,#003a63,#e51937,2018
4363053,Western Kentucky,A.J. Brathwaite Jr.,AJ,Brathwaite Jr.,190.0,72.0,29.0,DB,Miami,#F32026,#b3b5b8,2018
-1042982,Western Kentucky,"A.J. Brathwaite, Jr.",A.J.,"Brathwaite, Jr.",190.0,72.0,12.0,DB,Miami,#F32026,#b3b5b8,2018
3911507,Stephen F. Austin,A.J. Brown,A.J.,Brown,305.0,74.0,52.0,OL,Arlington,#393996,#bec0c2,2018
-1013517,Illinois,AJ Bush Jr.,AJ,Bush Jr.,225.0,76.0,1.0,QB,Alpharetta,#ff5f05,#13294b,2018
4029803,Gardner-Webb,Alan Bennett,Alan,Bennett,209.0,71.0,56.0,LB,Asheboro,#c12535,#909090,2018
4362159,Texas Tech,Alan Bowman,Alan,Bowman,220.0,75.0,7.0,QB,Grapevine,#CC0000,#000000,2018
4372454,Rutgers,Albert Albericci,Austin,Albericci,175.0,70.0,19.0,QB,Closter,#d21034,#ffffff,2018
4362500,Miami,Al Blades Jr.,Al,Blades Jr.,195.0,73.0,7.0,CB,Fort Lauderdale,#005030,#f47321,2018
-1019542,Miami,"Al Blades, Jr.",Al,"Blades, Jr.",190.0,73.0,7.0,CB,Fort Lauderdale,#005030,#f47321,2018
4570054,Penn State,Alec Berger,Alec,Berger,170.0,71.0,86.0,WR,Mckinney,#041E42,#FFFFFF,2018
4574310,BYU,Alec Wyble-Meza,Alec,Wyble-Meza,195.0,71.0,31.0,RB,Casa Grande,#003da5,#ffffff,2018
-1027042,Ohio State,Alex Badine,Alex,Badine,186.0,71.0,28.0,CB,Brooklyn,#ce1141,#505056,2018
4362277,Toledo,Alex Bannister,Alex,Bannister,185.0,70.0,39.0,CB,Monroe,#0a2240,#ffcd00,2018
4372550,Vanderbilt,Alex Brown,Alex,Brown,257.0,74.0,56.0,DB,San Antonio,#866d4b,#000000,2018
3915609,Samford,Alfred Brown,Alfred,Brown,275.0,76.0,63.0,DL,Moultrie,#005485,#bc0023,2018
4258250,Indiana,Alfred Bryant,Alfred,Bryant,250.0,74.0,92.0,LB,Fresno,#990000,#edebeb,2018
-1020347,Michigan,Adam Culp,Adam,Culp,170.0,74.0,92.0,PK,Ithaca,#00274c,#ffcb05,2018
4244326,Miami (OH),Adam Mehelic,Adam,Mehelic,253.0,75.0,87.0,TE,Hudson,#a4000c,#f0f0f0,2018
-1020004,Miami (OH),Adam Wieczorek,Adam,Wieczorek,190.0,72.0,33.0,DB,Cincinnati,#a4000c,#f0f0f0,2018
4240506,Georgia Tech,Adonicas Sanders,Adonicas,Sanders,190.0,73.0,5.0,WR,North Charleston,#003057,#b3a369,2018
-1035727,Texas Tech,Adrien Cross,Adrien,Cross,195.0,70.0,27.0,DB,Brunswick,#CC0000,#000000,2018
4372099,Michigan,Aidan Hutchinson,Aidan,Hutchinson,269.0,78.0,97.0,DL,Plymouth,#00274c,#ffcb05,2018
4260394,Purdue,Aidan O'Connell,Aidan,O'Connell,210.0,75.0,16.0,QB,Lincolnshire,#000000,#ceb888,2018
4360446,Arizona State,A.J. Carter,A.J.,Carter,218.0,72.0,25.0,RB,Many,#8e0c3a,#ffc72c,2018
4257245,Toledo,AJ Crider,AJ,Crider,227.0,73.0,35.0,LB,Clinton,#0a2240,#ffcd00,2018
4255707,South Florida,AJ Franco,AJ,Franco,234.0,72.0,57.0,LB,Sarasota,#004A36,#231f20,2018
4256084,Hawai'i,Akil Francisco,Akil,Francisco,170.0,73.0,22.0,DB,Alameda,#003420,#ffffff,2018
4574323,Buffalo,Alain Schaerer,Alain,Schaerer,295.0,75.0,58.0,OL,Zurich,#041A9B,#ebebeb,2018
-1013515,Illinois,Alec Andrea,Alec,Andrea,170.0,71.0,27.0,DB,Barrington,#ff5f05,#13294b,2018
-1023279,Nebraska,Alec Cromer,Alec,Cromer,230.0,76.0,95.0,P,Beatrice,#d00000,#ffffff,2018
4362678,Texas State,Alec Harris,Alec,Harris,192.0,71.0,34.0,RB,Richmond,#4e1719,#b4975a,2018
4239950,Boston College,Alec Lindstrom,Alec,Lindstrom,298.0,75.0,72.0,OL,Dudley,#8c2232,#dbcca6,2018
4360297,Memphis,Alec Long,Alec,Long,230.0,72.0,30.0,LB,Jackson,#004991,#8e908f,2018
4260372,Illinois,Alec McEachern,Alec,McEachern,225.0,73.0,46.0,LB,Plainfield,#ff5f05,#13294b,2018
4570503,Middle Tennessee,Alec Ogden,Alec,Ogden,192.0,76.0,8.0,QB,Marshall,#006db6,#ffffff,2018
4255495,Texas Southern,Alec Prince,Alec,Prince,172.0,72.0,37.0,DB,Pearland,#860038,#ffffff,2018
4241891,West Virginia,Alec Sinkfield,Alec,Sinkfield,193.0,69.0,26.0,RB,Delray Beach,#002855,#eaaa00,2018
-1020003,Miami (OH),Alec Vianello,Alec,Vianello,170.0,73.0,28.0,WR,Mariemont,#a4000c,#f0f0f0,2018
4032563,William & Mary,Alexander Purviance,Alexander,Purviance,220.0,74.0,47.0,LB,Winston-salem,#103217,#f6b220,2018
-1029377,Pittsburgh,Alex Capstick,Alex,Capstick,205.0,73.0,49.0,WR,Lincolnshire,#003263,#231f20,2018
4047552,North Dakota,Alex Cloyd,Alex,Cloyd,230.0,76.0,88.0,TE,Omaha,#00A26B,#c2c3c0,2018
4379392,Georgia,Adam Anderson,Adam,Anderson,230.0,77.0,19.0,LB,Rome,#ba0c2f,#000000,2018
4361722,Massachusetts,Adam Deese,Adam,Deese,217.0,74.0,81.0,TE,Belmont,#971B2F,#B1B3B3,2018
4030362,Monmouth,Adam Kakar,Adam,Kakar,320.0,75.0,95.0,DL,Toms River,#051844,#null,2018
4360991,Temple,Adam Klein,Adam,Klein,293.0,77.0,74.0,OL,Springfield,#A80532,#a7a9ac,2018
4363061,Western Kentucky,Adam Krause,Adam,Krause,201.0,72.0,19.0,PK,Chicago,#F32026,#b3b5b8,2018
4250686,North Carolina Central,Adam Lippy,Adam,Lippy,205.0,72.0,43.0,PK,Tucker,#880023,#c2c3c0,2018
-1041321,Virginia Tech,Adam Lytle,Adam,Lytle,203.0,73.0,39.0,DB,Yorktown,#630031,#cf4520,2018
4361847,Oklahoma State,Adam Martin,Adam,Martin,220.0,71.0,48.0,LB,Stillwater,#FF7300,#000000,2018
4373941,Hawai'i,Adam Netane,Adam,Netane,,71.0,30.0,WR,Orlando,#003420,#ffffff,2018
-1009674,Florida,Adam Shuler,Adam,Shuler,275.0,76.0,88.0,DL,Longwood ,#0021a5,#fa4616,2018
4028732,James Madison,Adam Smith,Adam,Smith,182.0,73.0,21.0,S,Charlotte,#450084,#b5a068,2018
4241893,West Virginia,Adam Stilley,Adam,Stilley,291.0,72.0,66.0,OL,Martinsburg,#002855,#eaaa00,2018
-1022763,Navy,Adam Tounkara,Adam,Tounkara,256.0,74.0,95.0,OL,Rockville,#00225b,#b5a67c,2018
4257347,Memphis,Adam Williams,Adam,Williams,243.0,77.0,48.0,P,Lebanon,#004991,#8e908f,2018
4256916,Wake Forest,Adam Winter,Adam,Winter,271.0,75.0,92.0,DL,Saint Louis,#9E7E38,#000000,2018
4360473,Florida State,Adarius Dent,Adarius,Dent,175.0,73.0,84.0,WR,Pahokee,#782f40,#ceb888,2018
4291708,Colorado State,Adonis Rufran,Adonis,Rufran,170.0,68.0,38.0,DB,Colorado Springs,#1e4d2b,#c8c372,2018
4241834,Texas Tech,Adrian Frye,Adrian,Frye,205.0,72.0,7.0,DB,Houston,#CC0000,#000000,2018
4570017,UTSA,Ahofitu Maka,Ahofitu,Maka,325.0,75.0,55.0,OL,Honolulu,#002A5C,#f47321,2018
4028086,Portland State,AJ Ruffin,AJ,Ruffin,250.0,77.0,85.0,TE,Tacoma,#00311e,#ebebeb,2018
4256073,BYU,Alden Tofa,Alden,Tofa,277.0,76.0,51.0,DL,West Jordan,#003da5,#ffffff,2018
4259909,Ole Miss,Alex Faniel,Alex,Faniel,227.0,78.0,19.0,TE,Glen Allen,#13294b,#c8102e,2018
4245228,Texas A&M,Alex Fernandes,Alex,Fernandes,209.0,75.0,15.0,QB,Austin,#500000,#ffffff,2018
-1042239,Washington State,Alex Flood,Alex,Flood,185.0,70.0,33.0,S,Scottsdale,#981e32,#ffffff,2018
4243163,Colorado,Alex Fontenot,Alex,Fontenot,200.0,72.0,8.0,RB,Richmond,#CFB87C,#000000,2018
4242503,Oregon,Alex Forsyth,Alex,Forsyth,312.0,76.0,78.0,OL,West Linn,#007030,#fee11a,2018
-1022344,Missouri,Alex Ofodile,Alex,Ofodile,200.0,74.0,10.0,WR,Columbia,#f1b82d,#000000,2018
4259237,Utah State,Alfred Edwards,Alfred,Edwards,325.0,79.0,72.0,OL,Redlands,#00263a,#949ca1,2018
4361806,Tulane,Alfred Thomas,Alfred,Thomas,290.0,74.0,99.0,DE,Montgomery,#006547,#468ac9,2018
-1032631,Southern Miss,"Allen Fails, Jr.",Allen,"Fails, Jr.",240.0,74.0,49.0,LB,Hattiesburg,#FFAA3C,#ffc423,2018
4260944,Ohio,Alvin Floyd,Alvin,Floyd,187.0,70.0,20.0,S,North Miami Beach,#295A29,#e4bb85,2018
-1016459,LSU,Amire Loftis,Amire,Loftis,208.0,73.0,32.0,S,Walpole,#461d7c,#fdd023,2018
4360737,Stanford,Andres Fox,Andres,Fox,245.0,76.0,90.0,DL,Mobile,#8c1515,#ffffff,2018
4360250,Florida,Andrew Chatfield Jr.,Andrew,Chatfield Jr.,254.0,74.0,10.0,LB,Plantation,#0021a5,#fa4616,2018
-1009704,Florida,"Andrew Chatfield, Jr.",Andrew,"Chatfield, Jr.",245.0,72.0,90.0,LB,Plantation,#0021a5,#fa4616,2018
4259297,Charlotte,Andrew Favaro,Andrew,Favaro,230.0,71.0,95.0,PK,Knoxville,#046A38,#B9975B,2018
4259724,Coastal Carolina,Anthony McAfee,Anthony,McAfee,185.0,68.0,22.0,RB,Myrtle Beach,#007073,#876447,2018
4241941,Maryland,Anthony McFarland,Anthony,McFarland Jr.,198.0,69.0,5.0,RB,Hyattsville,#D5002B,#ffcd00,2018
4361217,Arkansas State,Antonio Fletcher,Antonio,Fletcher,200.0,70.0,7.0,S,Lithonia,#e81018,#000000,2018
4386022,Florida International,Aris Duffey,Aris,Duffey,,71.0,25.0,DB,St.Augustine,#001538,#c5960c,2018
4243006,Fresno State,Asa Fuller,Asa,Fuller,232.0,74.0,37.0,PK,Fountain Valley,#db0032,#002e6d,2018
